#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
297;08.12.2021 01:12:45;-15,19988;Jack;Self play;Draw;40;8;3;6;28;18;8
298;08.12.2021 01:12:45;-15,19992;Madox;Self play;Draw;40;8;3;6;28;18;8
299;08.12.2021 01:13:42;-13,94996;Jack;Self play;Draw;40;8;3;6;28;18;8
300;08.12.2021 01:13:42;-13,99998;Madox;Self play;Draw;40;8;3;6;28;18;8
301;08.12.2021 13:02:42;-12,299;Jack;Self play;Draw;60;9;6;11;30;24;14
302;08.12.2021 13:02:42;-14,19894;Madox;Self play;Draw;55;12;8;11;34;22;14
303;08.12.2021 13:03:43;-13,09995;Jack;Self play;Draw;40;8;5;8;30;20;10
304;08.12.2021 13:03:43;-14,64999;Madox;Self play;Draw;40;8;5;8;30;20;10
305;08.12.2021 13:04:43;-14,04989;Jack;Self play;Draw;40;8;5;8;30;20;10
306;08.12.2021 13:04:43;-14,79996;Madox;Self play;Draw;40;8;5;8;30;20;10
307;08.12.2021 13:05:46;-13,24994;Jack;Self play;Draw;40;8;5;8;30;20;10
308;08.12.2021 13:05:46;-16,04991;Madox;Self play;Draw;40;8;5;8;30;20;10
309;08.12.2021 13:06:43;-14,19992;Jack;Self play;Draw;40;8;5;8;30;20;10
310;08.12.2021 13:06:43;-15,14993;Madox;Self play;Draw;40;8;5;8;30;20;10
311;08.12.2021 13:07:43;-16,39995;Jack;Self play;Draw;40;8;5;8;30;20;10
312;08.12.2021 13:07:43;-14,09996;Madox;Self play;Draw;40;8;5;8;30;20;10
313;08.12.2021 13:08:40;-14,29994;Jack;Self play;Draw;40;8;5;8;30;20;10
314;08.12.2021 13:08:40;-17,44993;Madox;Self play;Draw;40;8;5;8;30;20;10
315;08.12.2021 13:09:39;-17,04988;Jack;Self play;Draw;40;8;5;8;30;20;10
316;08.12.2021 13:09:39;-13,5499;Madox;Self play;Draw;40;8;5;8;30;20;10
317;08.12.2021 13:10:39;-15,54991;Jack;Self play;Draw;40;8;5;8;30;20;10
318;08.12.2021 13:10:39;-13,44996;Madox;Self play;Draw;40;8;5;8;30;20;10
319;08.12.2021 13:11:40;-14,69996;Jack;Self play;Draw;40;8;5;8;30;20;10
320;08.12.2021 13:11:40;-14,94989;Madox;Self play;Draw;40;8;5;8;30;20;10
321;08.12.2021 13:12:41;-12,99996;Jack;Self play;Draw;40;8;5;8;30;20;10
322;08.12.2021 13:12:41;-13,19994;Madox;Self play;Draw;40;8;5;8;30;20;10
323;08.12.2021 13:13:39;-14,14995;Jack;Self play;Draw;40;8;5;8;30;20;10
324;08.12.2021 13:13:39;-12,79999;Madox;Self play;Draw;40;8;5;8;30;20;10
325;08.12.2021 13:14:39;-16,39992;Jack;Self play;Draw;40;8;5;8;30;20;10
326;08.12.2021 13:14:39;-13,84997;Madox;Self play;Draw;40;8;5;8;30;20;10
327;08.12.2021 13:15:37;-13,59997;Jack;Self play;Draw;40;8;5;8;30;20;10
328;08.12.2021 13:15:37;-14,39993;Madox;Self play;Draw;40;8;5;8;30;20;10
329;08.12.2021 13:16:35;-14,89992;Jack;Self play;Draw;40;8;5;8;30;20;10
330;08.12.2021 13:16:35;-13,39992;Madox;Self play;Draw;40;8;5;8;30;20;10
331;08.12.2021 13:17:32;-12,94997;Jack;Self play;Draw;40;8;5;8;30;20;10
332;08.12.2021 13:17:32;-13,74992;Madox;Self play;Draw;40;8;5;8;30;20;10
333;08.12.2021 13:18:33;-13,39996;Jack;Self play;Draw;40;8;5;8;30;20;10
334;08.12.2021 13:18:33;-12,79999;Madox;Self play;Draw;40;8;5;8;30;20;10
335;08.12.2021 13:19:33;-15,09991;Jack;Self play;Draw;40;8;5;8;30;20;10
336;08.12.2021 13:19:33;-13,79994;Madox;Self play;Draw;40;8;5;8;30;20;10
337;08.12.2021 13:20:31;-12,89998;Jack;Self play;Draw;40;8;5;8;30;20;10
338;08.12.2021 13:20:31;-12,79999;Madox;Self play;Draw;40;8;5;8;30;20;10
339;08.12.2021 13:21:25;-14,04992;Jack;Self play;Draw;40;8;5;8;30;20;10
340;08.12.2021 13:21:25;-13,99991;Madox;Self play;Draw;40;8;5;8;30;20;10
341;08.12.2021 13:22:19;-14,19991;Jack;Self play;Draw;40;8;5;8;30;20;10
342;08.12.2021 13:22:19;-11,70002;Madox;Self play;Draw;40;8;5;8;30;20;10
343;08.12.2021 13:23:18;-13,39997;Jack;Self play;Draw;40;8;5;8;30;20;10
344;08.12.2021 13:23:18;-13,99996;Madox;Self play;Draw;40;8;5;8;30;20;10
345;08.12.2021 13:24:25;-15,09994;Jack;Self play;Draw;40;8;5;8;30;20;10
346;08.12.2021 13:24:25;-13,39992;Madox;Self play;Draw;40;8;5;8;30;20;10
347;08.12.2021 13:25:21;-14,74989;Jack;Self play;Draw;40;8;5;8;30;20;10
348;08.12.2021 13:25:21;-12,99996;Madox;Self play;Draw;40;8;5;8;30;20;10
349;08.12.2021 13:26:20;-13,34993;Jack;Self play;Draw;40;8;5;8;30;20;10
350;08.12.2021 13:26:20;-12,94997;Madox;Self play;Draw;40;8;5;8;30;20;10
351;08.12.2021 13:27:23;-15,24995;Jack;Self play;Draw;40;8;5;8;30;20;10
352;08.12.2021 13:27:23;-13,44992;Madox;Self play;Draw;40;8;5;8;30;20;10
353;08.12.2021 13:28:17;-14,34988;Jack;Self play;Draw;40;8;5;8;30;20;10
354;08.12.2021 13:28:17;-14,24991;Madox;Self play;Draw;40;8;5;8;30;20;10
355;08.12.2021 13:29:18;-13,74991;Jack;Self play;Draw;40;8;5;8;30;20;10
356;08.12.2021 13:29:18;-12,84998;Madox;Self play;Draw;40;8;5;8;30;20;10
357;08.12.2021 13:30:16;-13,39997;Jack;Self play;Draw;40;8;5;8;30;20;10
358;08.12.2021 13:30:16;-13,54997;Madox;Self play;Draw;40;8;5;8;30;20;10
359;08.12.2021 13:31:14;-13,39992;Jack;Self play;Draw;40;8;5;8;30;20;10
360;08.12.2021 13:31:14;-13,44996;Madox;Self play;Draw;40;8;5;8;30;20;10
361;08.12.2021 13:32:11;-12,94997;Jack;Self play;Draw;40;8;5;8;30;20;10
362;08.12.2021 13:32:11;-13,9499;Madox;Self play;Draw;40;8;5;8;30;20;10
363;08.12.2021 13:33:06;-12,6;Jack;Self play;Draw;40;8;5;8;30;20;10
364;08.12.2021 13:33:06;-13,14993;Madox;Self play;Draw;40;8;5;8;30;20;10
365;08.12.2021 13:34:07;-14,74993;Jack;Self play;Draw;40;8;5;8;30;20;10
366;08.12.2021 13:34:07;-12,99999;Madox;Self play;Draw;40;8;5;8;30;20;10
367;08.12.2021 13:35:08;-14,5999;Jack;Self play;Draw;40;8;5;8;30;20;10
368;08.12.2021 13:35:08;-14,29994;Madox;Self play;Draw;40;8;5;8;30;20;10
369;08.12.2021 13:36:05;-13,59997;Jack;Self play;Draw;40;8;5;8;30;20;10
370;08.12.2021 13:36:05;-13,59997;Madox;Self play;Draw;40;8;5;8;30;20;10
371;08.12.2021 13:37:03;-13,49998;Jack;Self play;Draw;40;8;5;8;30;20;10
372;08.12.2021 13:37:03;-12,84999;Madox;Self play;Draw;40;8;5;8;30;20;10
373;08.12.2021 13:38:06;-12,44999;Jack;Self play;Draw;40;8;5;8;30;20;10
374;08.12.2021 13:38:06;-13,04995;Madox;Self play;Draw;40;8;5;8;30;20;10
375;08.12.2021 13:39:07;-13,34997;Jack;Self play;Draw;40;8;5;8;30;20;10
376;08.12.2021 13:39:07;-12,74999;Madox;Self play;Draw;40;8;5;8;30;20;10
377;08.12.2021 13:40:07;-12,54998;Jack;Self play;Draw;40;8;5;8;30;20;10
378;08.12.2021 13:40:07;-12,74999;Madox;Self play;Draw;40;8;5;8;30;20;10
379;08.12.2021 13:41:07;-13,24994;Jack;Self play;Draw;40;8;5;8;30;20;10
380;08.12.2021 13:41:07;-12,94997;Madox;Self play;Draw;40;8;5;8;30;20;10
381;08.12.2021 13:42:09;-12,94997;Jack;Self play;Draw;40;8;5;8;30;20;10
382;08.12.2021 13:42:09;-13,34997;Madox;Self play;Draw;40;8;5;8;30;20;10
383;08.12.2021 13:43:09;-12,94997;Jack;Self play;Draw;40;8;5;8;30;20;10
384;08.12.2021 13:43:09;-13,04996;Madox;Self play;Draw;40;8;5;8;30;20;10
385;08.12.2021 13:44:09;-13,54997;Jack;Self play;Draw;40;8;5;8;30;20;10
386;08.12.2021 13:44:09;-12,99997;Madox;Self play;Draw;40;8;5;8;30;20;10
387;08.12.2021 13:45:07;-13,44992;Jack;Self play;Draw;40;8;5;8;30;20;10
388;08.12.2021 13:45:07;-13,59994;Madox;Self play;Draw;40;8;5;8;30;20;10
389;08.12.2021 13:46:06;-14,79989;Jack;Self play;Draw;40;8;5;8;30;20;10
390;08.12.2021 13:46:06;-13,44996;Madox;Self play;Draw;40;8;5;8;30;20;10
391;08.12.2021 20:22:11;-86,92519;Jack;Play;Win;40;8;5;8;30;20;10
392;08.12.2021 20:22:32;-230,7738;Jack;Play;Win;40;8;5;8;30;20;10
393;08.12.2021 20:23:42;-77,31977;Jack;Play;Win;40;8;5;8;30;20;10
394;08.12.2021 20:31:41;-109,0299;Jack;Play;Win;40;8;5;8;30;20;10
395;08.12.2021 20:33:35;-81,30775;Jack;Play;Win;40;8;5;8;30;20;10
396;08.12.2021 20:54:36;-76,67043;Jack;Play;Win;40;8;5;8;30;20;10
397;08.12.2021 20:54:46;-84,32212;Jack;Play;Win;40;8;5;8;30;20;10
398;08.12.2021 20:54:58;-82,95101;Jack;Play;Win;40;8;5;8;30;20;10
399;08.12.2021 20:55:10;-88,18292;Jack;Play;Win;40;8;5;8;30;20;10
400;08.12.2021 20:55:10;-78,18392;Jack;Play;Win;40;8;5;8;30;20;10
401;08.12.2021 20:55:10;-68,18492;Jack;Play;Win;40;8;5;8;30;20;10
402;08.12.2021 20:55:10;-58,48592;Jack;Play;Win;40;8;5;8;30;20;10
403;08.12.2021 20:55:10;-48,48692;Jack;Play;Win;40;8;5;8;30;20;10
404;08.12.2021 20:55:10;-38,58791;Jack;Play;Win;40;8;5;8;30;20;10
405;08.12.2021 20:55:10;-28,58891;Jack;Play;Win;40;8;5;8;30;20;10
406;08.12.2021 20:55:10;-18,68991;Jack;Play;Win;40;8;5;8;30;20;10
407;08.12.2021 20:55:10;-8,690912;Jack;Play;Win;40;8;5;8;30;20;10
408;08.12.2021 20:55:10;1,308087;Jack;Play;Win;40;8;5;8;30;20;10
409;08.12.2021 20:55:10;11,20709;Jack;Play;Win;40;8;5;8;30;20;10
410;08.12.2021 20:55:10;21,10609;Jack;Play;Win;40;8;5;8;30;20;10
411;08.12.2021 20:55:10;31,10509;Jack;Play;Win;40;8;5;8;30;20;10
412;08.12.2021 20:55:10;41,00409;Jack;Play;Win;40;8;5;8;30;20;10
413;08.12.2021 20:55:10;51,00309;Jack;Play;Win;40;8;5;8;30;20;10
414;08.12.2021 20:55:10;60,90209;Jack;Play;Win;40;8;5;8;30;20;10
415;08.12.2021 20:55:10;70,90109;Jack;Play;Win;40;8;5;8;30;20;10
416;08.12.2021 20:55:10;80,90009;Jack;Play;Win;40;8;5;8;30;20;10
417;08.12.2021 20:55:10;90,7991;Jack;Play;Win;40;8;5;8;30;20;10
418;08.12.2021 20:55:10;100,7981;Jack;Play;Win;40;8;5;8;30;20;10
419;08.12.2021 20:55:10;110,6971;Jack;Play;Win;40;8;5;8;30;20;10
420;08.12.2021 20:55:10;120,5961;Jack;Play;Win;40;8;5;8;30;20;10
421;08.12.2021 20:55:10;130,5951;Jack;Play;Win;40;8;5;8;30;20;10
422;08.12.2021 20:55:10;140,5941;Jack;Play;Win;40;8;5;8;30;20;10
423;08.12.2021 20:55:10;150,4931;Jack;Play;Win;40;8;5;8;30;20;10
424;08.12.2021 20:55:10;160,4921;Jack;Play;Win;40;8;5;8;30;20;10
425;08.12.2021 20:55:10;170,3911;Jack;Play;Win;40;8;5;8;30;20;10
426;08.12.2021 20:55:10;180,39;Jack;Play;Win;40;8;5;8;30;20;10
427;08.12.2021 20:55:10;190,289;Jack;Play;Win;40;8;5;8;30;20;10
428;08.12.2021 20:55:10;200,288;Jack;Play;Win;40;8;5;8;30;20;10
429;08.12.2021 20:55:10;210,287;Jack;Play;Win;40;8;5;8;30;20;10
430;08.12.2021 20:55:10;220,186;Jack;Play;Win;40;8;5;8;30;20;10
431;08.12.2021 20:55:10;230,185;Jack;Play;Win;40;8;5;8;30;20;10
432;08.12.2021 20:55:10;240,084;Jack;Play;Win;40;8;5;8;30;20;10
433;08.12.2021 20:55:10;250,083;Jack;Play;Win;40;8;5;8;30;20;10
434;08.12.2021 20:55:10;259,982;Jack;Play;Win;40;8;5;8;30;20;10
435;08.12.2021 20:55:10;269,981;Jack;Play;Win;40;8;5;8;30;20;10
436;08.12.2021 20:55:10;279,9799;Jack;Play;Win;40;8;5;8;30;20;10
437;08.12.2021 20:55:10;289,8789;Jack;Play;Win;40;8;5;8;30;20;10
438;08.12.2021 20:55:10;299,8779;Jack;Play;Win;40;8;5;8;30;20;10
439;08.12.2021 20:55:10;309,7769;Jack;Play;Win;40;8;5;8;30;20;10
440;08.12.2021 20:55:11;319,7759;Jack;Play;Win;40;8;5;8;30;20;10
441;08.12.2021 20:55:11;329,7749;Jack;Play;Win;40;8;5;8;30;20;10
442;08.12.2021 20:55:11;339,6739;Jack;Play;Win;40;8;5;8;30;20;10
443;08.12.2021 20:55:11;349,6729;Jack;Play;Win;40;8;5;8;30;20;10
444;08.12.2021 20:55:11;359,5719;Jack;Play;Win;40;8;5;8;30;20;10
445;08.12.2021 20:55:11;369,4709;Jack;Play;Win;40;8;5;8;30;20;10
446;08.12.2021 20:55:11;379,4698;Jack;Play;Win;40;8;5;8;30;20;10
447;08.12.2021 20:55:11;389,3688;Jack;Play;Win;40;8;5;8;30;20;10
448;08.12.2021 20:55:11;399,3678;Jack;Play;Win;40;8;5;8;30;20;10
449;08.12.2021 20:55:11;409,2668;Jack;Play;Win;40;8;5;8;30;20;10
450;08.12.2021 20:55:11;419,2658;Jack;Play;Win;40;8;5;8;30;20;10
451;08.12.2021 20:55:11;429,2648;Jack;Play;Win;40;8;5;8;30;20;10
452;08.12.2021 20:55:11;439,1638;Jack;Play;Win;40;8;5;8;30;20;10
453;08.12.2021 20:55:11;449,1628;Jack;Play;Win;40;8;5;8;30;20;10
454;08.12.2021 20:55:11;459,0618;Jack;Play;Win;40;8;5;8;30;20;10
455;08.12.2021 20:55:11;469,0608;Jack;Play;Win;40;8;5;8;30;20;10
456;08.12.2021 20:55:11;478,9597;Jack;Play;Win;40;8;5;8;30;20;10
457;08.12.2021 20:55:11;488,9587;Jack;Play;Win;40;8;5;8;30;20;10
458;08.12.2021 20:55:11;498,9577;Jack;Play;Win;40;8;5;8;30;20;10
459;08.12.2021 20:55:11;508,8567;Jack;Play;Win;40;8;5;8;30;20;10
460;08.12.2021 20:55:11;518,8557;Jack;Play;Win;40;8;5;8;30;20;10
461;08.12.2021 20:55:11;528,8547;Jack;Play;Win;40;8;5;8;30;20;10
462;08.12.2021 20:55:11;538,7538;Jack;Play;Win;40;8;5;8;30;20;10
463;08.12.2021 20:55:11;548,7528;Jack;Play;Win;40;8;5;8;30;20;10
464;08.12.2021 20:55:11;558,6519;Jack;Play;Win;40;8;5;8;30;20;10
465;08.12.2021 20:55:11;568,6509;Jack;Play;Win;40;8;5;8;30;20;10
466;08.12.2021 20:55:11;578,5499;Jack;Play;Win;40;8;5;8;30;20;10
467;08.12.2021 20:55:11;588,549;Jack;Play;Win;40;8;5;8;30;20;10
468;08.12.2021 20:55:11;598,548;Jack;Play;Win;40;8;5;8;30;20;10
469;08.12.2021 20:55:11;608,447;Jack;Play;Win;40;8;5;8;30;20;10
470;08.12.2021 20:55:11;618,446;Jack;Play;Win;40;8;5;8;30;20;10
471;08.12.2021 20:55:11;628,3451;Jack;Play;Win;40;8;5;8;30;20;10
472;08.12.2021 20:55:11;638,3441;Jack;Play;Win;40;8;5;8;30;20;10
473;08.12.2021 20:55:11;648,2432;Jack;Play;Win;40;8;5;8;30;20;10
474;08.12.2021 20:55:11;658,2422;Jack;Play;Win;40;8;5;8;30;20;10
475;08.12.2021 20:55:11;668,1412;Jack;Play;Win;40;8;5;8;30;20;10
476;08.12.2021 20:55:11;678,1403;Jack;Play;Win;40;8;5;8;30;20;10
477;08.12.2021 20:55:11;688,1393;Jack;Play;Win;40;8;5;8;30;20;10
478;08.12.2021 20:55:11;698,0383;Jack;Play;Win;40;8;5;8;30;20;10
479;08.12.2021 20:55:11;708,0374;Jack;Play;Win;40;8;5;8;30;20;10
480;08.12.2021 20:55:11;717,9364;Jack;Play;Win;40;8;5;8;30;20;10
481;08.12.2021 20:55:11;727,9354;Jack;Play;Win;40;8;5;8;30;20;10
482;08.12.2021 20:55:11;737,8345;Jack;Play;Win;40;8;5;8;30;20;10
483;08.12.2021 20:55:11;747,8335;Jack;Play;Win;40;8;5;8;30;20;10
484;08.12.2021 20:55:11;757,8325;Jack;Play;Win;40;8;5;8;30;20;10
485;08.12.2021 20:55:11;767,7316;Jack;Play;Win;40;8;5;8;30;20;10
486;08.12.2021 20:55:11;777,7306;Jack;Play;Win;40;8;5;8;30;20;10
487;08.12.2021 20:55:11;787,6296;Jack;Play;Win;40;8;5;8;30;20;10
488;08.12.2021 20:55:11;797,6287;Jack;Play;Win;40;8;5;8;30;20;10
489;08.12.2021 20:55:11;807,5277;Jack;Play;Win;40;8;5;8;30;20;10
490;08.12.2021 20:55:11;817,5267;Jack;Play;Win;40;8;5;8;30;20;10
491;08.12.2021 20:55:11;827,4258;Jack;Play;Win;40;8;5;8;30;20;10
492;08.12.2021 20:55:11;837,4248;Jack;Play;Win;40;8;5;8;30;20;10
493;08.12.2021 20:55:11;847,4238;Jack;Play;Win;40;8;5;8;30;20;10
494;08.12.2021 20:55:11;857,3229;Jack;Play;Win;40;8;5;8;30;20;10
495;08.12.2021 20:55:11;867,3219;Jack;Play;Win;40;8;5;8;30;20;10
496;08.12.2021 20:55:11;877,2209;Jack;Play;Win;40;8;5;8;30;20;10
497;08.12.2021 20:55:11;887,22;Jack;Play;Win;40;8;5;8;30;20;10
498;08.12.2021 20:55:11;897,119;Jack;Play;Win;40;8;5;8;30;20;10
499;08.12.2021 20:55:11;907,118;Jack;Play;Win;40;8;5;8;30;20;10
500;08.12.2021 20:55:11;917,0171;Jack;Play;Win;40;8;5;8;30;20;10
501;08.12.2021 20:55:11;927,0161;Jack;Play;Win;40;8;5;8;30;20;10
502;08.12.2021 20:55:11;936,9152;Jack;Play;Win;40;8;5;8;30;20;10
503;08.12.2021 20:55:11;946,9142;Jack;Play;Win;40;8;5;8;30;20;10
504;08.12.2021 20:55:11;956,9132;Jack;Play;Win;40;8;5;8;30;20;10
505;08.12.2021 20:55:11;966,8123;Jack;Play;Win;40;8;5;8;30;20;10
506;08.12.2021 20:55:11;976,8113;Jack;Play;Win;40;8;5;8;30;20;10
507;08.12.2021 20:55:11;986,7103;Jack;Play;Win;40;8;5;8;30;20;10
508;08.12.2021 20:55:11;996,7094;Jack;Play;Win;40;8;5;8;30;20;10
509;08.12.2021 20:55:11;1006,708;Jack;Play;Win;40;8;5;8;30;20;10
510;08.12.2021 20:55:11;1016,607;Jack;Play;Win;40;8;5;8;30;20;10
511;08.12.2021 20:55:11;1026,606;Jack;Play;Win;40;8;5;8;30;20;10
512;08.12.2021 20:55:11;1036,505;Jack;Play;Win;40;8;5;8;30;20;10
513;08.12.2021 20:55:11;1046,505;Jack;Play;Win;40;8;5;8;30;20;10
514;08.12.2021 20:55:11;1056,404;Jack;Play;Win;40;8;5;8;30;20;10
515;08.12.2021 20:55:11;1066,403;Jack;Play;Win;40;8;5;8;30;20;10
516;08.12.2021 20:55:11;1076,302;Jack;Play;Win;40;8;5;8;30;20;10
517;08.12.2021 20:55:11;1086,301;Jack;Play;Win;40;8;5;8;30;20;10
518;08.12.2021 20:55:11;1096,2;Jack;Play;Win;40;8;5;8;30;20;10
519;08.12.2021 20:55:11;1106,199;Jack;Play;Win;40;8;5;8;30;20;10
520;08.12.2021 20:55:11;1116,198;Jack;Play;Win;40;8;5;8;30;20;10
521;08.12.2021 20:55:11;1126,097;Jack;Play;Win;40;8;5;8;30;20;10
522;08.12.2021 20:55:11;1136,096;Jack;Play;Win;40;8;5;8;30;20;10
523;08.12.2021 20:55:11;1145,995;Jack;Play;Win;40;8;5;8;30;20;10
524;08.12.2021 20:55:11;1155,994;Jack;Play;Win;40;8;5;8;30;20;10
525;08.12.2021 20:55:11;1165,893;Jack;Play;Win;40;8;5;8;30;20;10
526;08.12.2021 20:55:11;1175,892;Jack;Play;Win;40;8;5;8;30;20;10
527;08.12.2021 20:55:11;1185,791;Jack;Play;Win;40;8;5;8;30;20;10
528;08.12.2021 20:55:11;1195,79;Jack;Play;Win;40;8;5;8;30;20;10
529;08.12.2021 20:55:11;1205,689;Jack;Play;Win;40;8;5;8;30;20;10
530;08.12.2021 20:55:11;1215,688;Jack;Play;Win;40;8;5;8;30;20;10
531;08.12.2021 20:55:11;1225,587;Jack;Play;Win;40;8;5;8;30;20;10
532;08.12.2021 20:55:11;1235,586;Jack;Play;Win;40;8;5;8;30;20;10
533;08.12.2021 20:55:11;1245,585;Jack;Play;Win;40;8;5;8;30;20;10
534;08.12.2021 20:55:11;1255,484;Jack;Play;Win;40;8;5;8;30;20;10
535;08.12.2021 20:55:11;1265,483;Jack;Play;Win;40;8;5;8;30;20;10
536;08.12.2021 20:55:11;1275,382;Jack;Play;Win;40;8;5;8;30;20;10
537;08.12.2021 20:55:11;1285,381;Jack;Play;Win;40;8;5;8;30;20;10
538;08.12.2021 20:55:11;1295,28;Jack;Play;Win;40;8;5;8;30;20;10
539;08.12.2021 20:55:11;1305,279;Jack;Play;Win;40;8;5;8;30;20;10
540;08.12.2021 20:55:11;1315,278;Jack;Play;Win;40;8;5;8;30;20;10
541;08.12.2021 20:55:11;1325,177;Jack;Play;Win;40;8;5;8;30;20;10
542;08.12.2021 20:55:11;1335,177;Jack;Play;Win;40;8;5;8;30;20;10
543;08.12.2021 20:55:11;1345,176;Jack;Play;Win;40;8;5;8;30;20;10
544;08.12.2021 20:55:11;1355,175;Jack;Play;Win;40;8;5;8;30;20;10
545;08.12.2021 20:55:11;1365,074;Jack;Play;Win;40;8;5;8;30;20;10
546;08.12.2021 20:55:11;1375,073;Jack;Play;Win;40;8;5;8;30;20;10
547;08.12.2021 20:55:11;1385,072;Jack;Play;Win;40;8;5;8;30;20;10
548;08.12.2021 20:55:11;1394,971;Jack;Play;Win;40;8;5;8;30;20;10
549;08.12.2021 20:55:11;1404,87;Jack;Play;Win;40;8;5;8;30;20;10
550;08.12.2021 20:55:11;1414,769;Jack;Play;Win;40;8;5;8;30;20;10
551;08.12.2021 20:55:12;1424,768;Jack;Play;Win;40;8;5;8;30;20;10
552;08.12.2021 20:55:12;1434,767;Jack;Play;Win;40;8;5;8;30;20;10
553;08.12.2021 20:55:12;1444,666;Jack;Play;Win;40;8;5;8;30;20;10
554;08.12.2021 20:55:12;1454,665;Jack;Play;Win;40;8;5;8;30;20;10
555;08.12.2021 20:55:12;1464,364;Jack;Play;Win;40;8;5;8;30;20;10
556;08.12.2021 20:55:12;1474,363;Jack;Play;Win;40;8;5;8;30;20;10
557;08.12.2021 20:55:12;1484,462;Jack;Play;Win;40;8;5;8;30;20;10
558;08.12.2021 20:55:12;1494,161;Jack;Play;Win;40;8;5;8;30;20;10
559;08.12.2021 20:55:12;1504,16;Jack;Play;Win;40;8;5;8;30;20;10
560;08.12.2021 20:55:12;1514,059;Jack;Play;Win;40;8;5;8;30;20;10
561;08.12.2021 20:55:12;1524,058;Jack;Play;Win;40;8;5;8;30;20;10
562;08.12.2021 20:55:12;1534,057;Jack;Play;Win;40;8;5;8;30;20;10
563;08.12.2021 20:55:12;1543,956;Jack;Play;Win;40;8;5;8;30;20;10
564;08.12.2021 20:55:12;1553,955;Jack;Play;Win;40;8;5;8;30;20;10
565;08.12.2021 20:55:12;1563,854;Jack;Play;Win;40;8;5;8;30;20;10
566;08.12.2021 20:55:12;1573,753;Jack;Play;Win;40;8;5;8;30;20;10
567;08.12.2021 20:55:12;1583,752;Jack;Play;Win;40;8;5;8;30;20;10
568;08.12.2021 20:55:12;1593,651;Jack;Play;Win;40;8;5;8;30;20;10
569;08.12.2021 20:55:12;1603,651;Jack;Play;Win;40;8;5;8;30;20;10
570;08.12.2021 20:55:12;1613,65;Jack;Play;Win;40;8;5;8;30;20;10
571;08.12.2021 20:55:12;1623,549;Jack;Play;Win;40;8;5;8;30;20;10
572;08.12.2021 20:55:12;1633,548;Jack;Play;Win;40;8;5;8;30;20;10
573;08.12.2021 20:55:12;1643,447;Jack;Play;Win;40;8;5;8;30;20;10
574;08.12.2021 20:55:12;1653,446;Jack;Play;Win;40;8;5;8;30;20;10
575;08.12.2021 20:55:12;1663,345;Jack;Play;Win;40;8;5;8;30;20;10
576;08.12.2021 20:55:12;1673,244;Jack;Play;Win;40;8;5;8;30;20;10
577;08.12.2021 20:55:12;1683,243;Jack;Play;Win;40;8;5;8;30;20;10
578;08.12.2021 20:55:12;1693,142;Jack;Play;Win;40;8;5;8;30;20;10
579;08.12.2021 20:55:12;1703,141;Jack;Play;Win;40;8;5;8;30;20;10
580;08.12.2021 20:55:12;1713,04;Jack;Play;Win;40;8;5;8;30;20;10
581;08.12.2021 20:55:12;1723,039;Jack;Play;Win;40;8;5;8;30;20;10
582;08.12.2021 20:55:12;1732,938;Jack;Play;Win;40;8;5;8;30;20;10
583;08.12.2021 20:55:12;1742,937;Jack;Play;Win;40;8;5;8;30;20;10
584;08.12.2021 20:55:12;1752,836;Jack;Play;Win;40;8;5;8;30;20;10
585;08.12.2021 20:55:12;1762,735;Jack;Play;Win;40;8;5;8;30;20;10
586;08.12.2021 20:55:12;1772,734;Jack;Play;Win;40;8;5;8;30;20;10
587;08.12.2021 20:55:12;1782,633;Jack;Play;Win;40;8;5;8;30;20;10
588;08.12.2021 20:55:12;1792,632;Jack;Play;Win;40;8;5;8;30;20;10
589;08.12.2021 20:55:12;1802,531;Jack;Play;Win;40;8;5;8;30;20;10
590;08.12.2021 20:55:12;1812,53;Jack;Play;Win;40;8;5;8;30;20;10
591;08.12.2021 20:55:12;1822,429;Jack;Play;Win;40;8;5;8;30;20;10
592;08.12.2021 20:55:12;1832,428;Jack;Play;Win;40;8;5;8;30;20;10
593;08.12.2021 20:55:12;1842,327;Jack;Play;Win;40;8;5;8;30;20;10
594;08.12.2021 20:55:12;1852,326;Jack;Play;Win;40;8;5;8;30;20;10
595;08.12.2021 20:55:12;1862,225;Jack;Play;Win;40;8;5;8;30;20;10
596;08.12.2021 20:55:12;1872,224;Jack;Play;Win;40;8;5;8;30;20;10
597;08.12.2021 20:55:12;1882,124;Jack;Play;Win;40;8;5;8;30;20;10
598;08.12.2021 20:55:12;1892,123;Jack;Play;Win;40;8;5;8;30;20;10
599;08.12.2021 20:55:12;1902,022;Jack;Play;Win;40;8;5;8;30;20;10
600;08.12.2021 20:55:12;1912,021;Jack;Play;Win;40;8;5;8;30;20;10
601;08.12.2021 20:55:12;1921,92;Jack;Play;Win;40;8;5;8;30;20;10
602;08.12.2021 20:55:12;1931,919;Jack;Play;Win;40;8;5;8;30;20;10
603;08.12.2021 20:55:12;1941,918;Jack;Play;Win;40;8;5;8;30;20;10
604;08.12.2021 20:55:12;1951,817;Jack;Play;Win;40;8;5;8;30;20;10
605;08.12.2021 20:55:12;1961,816;Jack;Play;Win;40;8;5;8;30;20;10
606;08.12.2021 20:55:12;1971,715;Jack;Play;Win;40;8;5;8;30;20;10
