#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
704;31.12.2021 09:38:13;-27,01991;Jack;Self play;Win;2;347;19%
705;31.12.2021 09:38:19;2,2345;Madox;Self play;Win;1;30;100%
706;31.12.2021 09:38:19;-8,045;Jack;Self play;Fail;1;30;100%
707;31.12.2021 09:38:32;-11,24002;Madox;Self play;Fail;1;75;100%
708;31.12.2021 09:38:32;7,38749;Jack;Self play;Win;1;75;100%
709;31.12.2021 09:38:37;-9,460016;Madox;Self play;Fail;1;26;100%
710;31.12.2021 09:38:37;3,847504;Jack;Self play;Win;1;26;100%
711;31.12.2021 09:38:41;-6,654999;Madox;Self play;Fail;1;20;100%
712;31.12.2021 09:38:41;3,841004;Jack;Self play;Win;1;20;100%
713;31.12.2021 09:38:51;2,746003;Madox;Self play;Win;1;55;96%
714;31.12.2021 09:38:51;-7,264998;Jack;Self play;Fail;1;55;96%
715;31.12.2021 09:41:17;-72,38946;Madox;Self play;Fail;3;794;47%
716;31.12.2021 09:41:17;-64,07511;Jack;Self play;Win;3;794;47%
717;31.12.2021 09:42:01;-20,37503;Madox;Self play;Fail;1;208;70%
718;31.12.2021 09:42:01;1,877491;Jack;Self play;Win;1;208;70%
719;31.12.2021 09:43:37;-35,26374;Madox;Self play;Fail;2;502;95%
720;31.12.2021 09:43:37;-1,234071;Jack;Self play;Win;2;502;95%
721;31.12.2021 09:46:29;-62,00933;Madox;Self play;Win;4;914;64%
722;31.12.2021 09:46:29;-76,27441;Jack;Self play;Fail;4;914;64%
723;31.12.2021 09:46:37;-5,729998;Madox;Self play;Fail;1;37;100%
724;31.12.2021 09:46:37;4,790002;Jack;Self play;Win;1;37;100%
725;31.12.2021 09:46:48;6,666492;Madox;Self play;Win;1;61;91%
726;31.12.2021 09:46:48;-10,80001;Jack;Self play;Fail;1;61;91%
727;31.12.2021 09:49:31;-45,66336;Madox;Self play;Win;3;829;34%
728;31.12.2021 09:49:31;-73,09887;Jack;Self play;Fail;3;829;55%
729;31.12.2021 09:49:50;4,810003;Madox;Self play;Win;1;88;100%
730;31.12.2021 09:49:50;-15,66756;Jack;Self play;Fail;1;88;100%
731;31.12.2021 09:49:55;3,880003;Madox;Self play;Win;1;24;100%
732;31.12.2021 09:49:55;-6,4;Jack;Self play;Fail;1;24;100%
733;31.12.2021 09:50:02;-6,345;Madox;Self play;Fail;1;36;100%
734;31.12.2021 09:50:02;3,792504;Jack;Self play;Win;1;36;88%
735;31.12.2021 09:50:12;-3,800021;Madox;Self play;Win;1;49;100%
736;31.12.2021 09:50:12;-9,375023;Jack;Self play;Fail;1;49;100%
737;31.12.2021 09:52:06;-46,86893;Madox;Self play;Win;3;612;53%
738;31.12.2021 09:52:06;-46,75436;Jack;Self play;Fail;3;612;8%
739;31.12.2021 09:52:12;3,220004;Madox;Self play;Win;1;28;88%
740;31.12.2021 09:52:12;-6,494998;Jack;Self play;Fail;1;28;100%
741;31.12.2021 09:52:35;-14,84503;Madox;Self play;Fail;1;135;98%
742;31.12.2021 09:52:36;10,72819;Jack;Self play;Win;1;135;98%
743;31.12.2021 09:52:42;-9,385004;Madox;Self play;Fail;1;33;100%
744;31.12.2021 09:52:42;8,354751;Jack;Self play;Win;1;33;100%
745;31.12.2021 09:52:48;4,067502;Madox;Self play;Win;1;33;100%
746;31.12.2021 09:52:48;-8,820004;Jack;Self play;Fail;1;33;100%
747;31.12.2021 09:54:43;-67,90914;Madox;Self play;Fail;3;630;4%
748;31.12.2021 09:54:43;-59,49199;Jack;Self play;Win;3;630;4%
749;31.12.2021 09:55:53;-2,546168;Madox;Self play;Win;2;322;100%
750;31.12.2021 09:55:53;-34,36015;Jack;Self play;Fail;2;322;100%
751;31.12.2021 09:56:07;7,153229;Madox;Self play;Win;1;69;100%
752;31.12.2021 09:56:07;-15,79254;Jack;Self play;Fail;1;69;100%
753;31.12.2021 09:57:23;-22,37257;Madox;Self play;Fail;2;369;97%
754;31.12.2021 09:57:23;-5,802563;Jack;Self play;Win;2;369;21%
755;31.12.2021 09:57:59;-10,38555;Madox;Self play;Fail;1;169;53%
756;31.12.2021 09:57:59;-7,007527;Jack;Self play;Win;1;169;53%
757;31.12.2021 09:58:10;4,482502;Madox;Self play;Win;1;50;100%
758;31.12.2021 09:58:10;-6,365001;Jack;Self play;Fail;1;50;100%
759;31.12.2021 09:58:31;11,43396;Madox;Self play;Win;1;102;100%
760;31.12.2021 09:58:31;-17,28502;Jack;Self play;Fail;1;102;100%
761;31.12.2021 09:58:54;-16,66253;Madox;Self play;Fail;1;115;100%
762;31.12.2021 09:58:54;6,497736;Jack;Self play;Win;1;115;100%
763;31.12.2021 09:59:07;5,954986;Madox;Self play;Win;1;68;91%
764;31.12.2021 09:59:07;-6,040001;Jack;Self play;Fail;1;68;91%
765;31.12.2021 10:00:09;-32,59518;Madox;Self play;Fail;2;334;53%
766;31.12.2021 10:00:09;-10,37097;Jack;Self play;Win;2;334;17%
767;31.12.2021 10:00:15;3,737504;Madox;Self play;Win;1;29;100%
768;31.12.2021 10:00:15;-6,325;Jack;Self play;Fail;1;29;100%
769;31.12.2021 10:00:21;4,271253;Madox;Self play;Win;1;28;100%
770;31.12.2021 10:00:21;-6,929999;Jack;Self play;Fail;1;28;100%
771;31.12.2021 10:00:26;4,180004;Madox;Self play;Win;1;29;100%
772;31.12.2021 10:00:26;-7,254998;Jack;Self play;Fail;1;29;100%
773;31.12.2021 10:03:29;-46,60477;Madox;Self play;Win;4;937;59%
774;31.12.2021 10:03:29;-75,82528;Jack;Self play;Fail;4;937;89%
775;31.12.2021 10:04:36;-30,84872;Madox;Self play;Win;2;356;15%
776;31.12.2021 10:04:36;-45,32804;Jack;Self play;Fail;2;356;15%
777;31.12.2021 10:04:40;5,367001;Madox;Self play;Win;1;19;100%
778;31.12.2021 10:04:40;-7,250001;Jack;Self play;Fail;1;19;100%
779;31.12.2021 10:05:07;11,39644;Madox;Self play;Win;1;142;100%
780;31.12.2021 10:05:07;-23,65756;Jack;Self play;Fail;1;142;100%
781;31.12.2021 10:05:10;-5,22;Madox;Self play;Fail;1;16;100%
782;31.12.2021 10:05:10;-0,542496;Jack;Self play;Win;1;16;100%
783;31.12.2021 10:05:46;2,265747;Madox;Self play;Win;1;202;68%
784;31.12.2021 10:05:46;-23,71256;Jack;Self play;Fail;1;202;68%
785;31.12.2021 10:08:51;-99,93235;Madox;Self play;Fail;4;955;68%
786;31.12.2021 10:08:51;-34,91676;Jack;Self play;Win;4;955;40%
787;31.12.2021 10:10:04;-31,47348;Madox;Self play;Win;2;354;15%
788;31.12.2021 10:10:04;-42,41885;Jack;Self play;Fail;2;354;15%
789;31.12.2021 10:10:30;8,568974;Madox;Self play;Win;1;144;100%
790;31.12.2021 10:10:30;-13,80503;Jack;Self play;Fail;1;144;100%
791;31.12.2021 10:11:30;-28,44734;Madox;Self play;Win;2;320;6%
792;31.12.2021 10:11:30;-36,62982;Jack;Self play;Fail;2;320;6%
793;31.12.2021 10:11:35;-4,684999;Madox;Self play;Fail;1;23;100%
794;31.12.2021 10:11:35;3,262504;Jack;Self play;Win;1;23;100%
795;31.12.2021 10:12:00;8,712955;Madox;Self play;Win;1;127;87%
796;31.12.2021 10:12:00;-14,63499;Jack;Self play;Fail;1;127;87%
797;31.12.2021 10:12:51;-20,92754;Madox;Self play;Fail;1;241;57%
798;31.12.2021 10:12:51;-2,470074;Jack;Self play;Win;1;241;57%
799;31.12.2021 10:13:50;-40,34938;Madox;Self play;Fail;2;328;8%
800;31.12.2021 10:13:50;-27,64213;Jack;Self play;Win;2;328;8%
801;31.12.2021 10:14:35;3,571497;Madox;Self play;Win;1;243;26%
802;31.12.2021 10:14:35;-18,99007;Jack;Self play;Fail;1;243;100%
803;31.12.2021 10:14:39;-4,549997;Madox;Self play;Fail;1;20;100%
804;31.12.2021 10:14:39;-1,450016;Jack;Self play;Win;1;20;100%
805;31.12.2021 10:14:44;3,562503;Madox;Self play;Win;1;24;100%
806;31.12.2021 10:14:44;-5,319998;Jack;Self play;Fail;1;24;100%
807;31.12.2021 10:15:35;1,349994;Madox;Self play;Win;1;232;60%
808;31.12.2021 10:15:35;-25,73758;Jack;Self play;Fail;1;232;60%
809;31.12.2021 10:15:41;-6,719251;Madox;Self play;Fail;1;29;100%
810;31.12.2021 10:15:41;0,740979;Jack;Self play;Win;1;29;100%
811;31.12.2021 10:16:16;6,938499;Madox;Self play;Win;1;182;49%
812;31.12.2021 10:16:16;-16,39505;Jack;Self play;Fail;1;182;100%
813;31.12.2021 10:16:33;-13,13252;Madox;Self play;Fail;1;88;100%
814;31.12.2021 10:16:33;2,837506;Jack;Self play;Win;1;88;100%
815;31.12.2021 10:16:43;-8,099997;Madox;Self play;Fail;1;56;100%
816;31.12.2021 10:16:43;5,085004;Jack;Self play;Win;1;56;100%
817;31.12.2021 10:16:59;-0,6100063;Madox;Self play;Win;1;83;23%
818;31.12.2021 10:16:59;-12,43002;Jack;Self play;Fail;1;83;23%
819;31.12.2021 10:17:29;-21,24758;Madox;Self play;Fail;1;155;100%
820;31.12.2021 10:17:29;2,940006;Jack;Self play;Win;1;155;100%
821;31.12.2021 10:17:34;3,545003;Madox;Self play;Win;1;22;100%
822;31.12.2021 10:17:34;-5,419998;Jack;Self play;Fail;1;22;100%
823;31.12.2021 10:18:24;-14,26259;Madox;Self play;Win;1;272;13%
824;31.12.2021 10:18:24;-27,68759;Jack;Self play;Fail;1;272;13%
825;31.12.2021 10:18:30;-6,154998;Madox;Self play;Fail;1;27;100%
826;31.12.2021 10:18:30;3,122504;Jack;Self play;Win;1;27;100%
827;31.12.2021 10:18:44;-11,2375;Madox;Self play;Fail;1;76;77%
828;31.12.2021 10:18:44;9,532481;Jack;Self play;Win;1;76;77%
829;31.12.2021 10:19:54;-3,612199;Madox;Self play;Win;2;369;100%
830;31.12.2021 10:19:54;-30,80513;Jack;Self play;Fail;2;369;100%
831;31.12.2021 10:21:45;-21,26787;Madox;Self play;Win;2;563;27%
832;31.12.2021 10:21:45;-49,76489;Jack;Self play;Fail;2;563;67%
833;31.12.2021 10:21:50;-5,084999;Madox;Self play;Fail;1;27;100%
834;31.12.2021 10:21:50;4,052503;Jack;Self play;Win;1;27;100%
835;31.12.2021 10:21:57;-9,645003;Madox;Self play;Fail;1;31;100%
836;31.12.2021 10:21:57;4,597505;Jack;Self play;Win;1;31;100%
837;31.12.2021 10:22:03;5,203504;Madox;Self play;Win;1;29;100%
838;31.12.2021 10:22:03;-7,614999;Jack;Self play;Fail;1;29;100%
839;31.12.2021 10:22:09;-5,879999;Madox;Self play;Fail;1;25;100%
840;31.12.2021 10:22:09;3,154005;Jack;Self play;Win;1;25;100%
841;31.12.2021 10:23:14;-2,56545;Madox;Self play;Win;2;342;94%
842;31.12.2021 10:23:14;-28,21767;Jack;Self play;Fail;2;342;94%
843;31.12.2021 10:24:17;-16,00608;Madox;Self play;Fail;2;348;98%
844;31.12.2021 10:24:17;-2,350069;Jack;Self play;Win;2;348;98%
845;31.12.2021 10:25:18;-45,65898;Madox;Self play;Fail;2;343;12%
846;31.12.2021 10:25:18;-26,88439;Jack;Self play;Win;2;343;12%
847;31.12.2021 10:25:21;2,390003;Madox;Self play;Win;1;17;100%
848;31.12.2021 10:25:21;-5,184999;Jack;Self play;Fail;1;17;100%
849;31.12.2021 10:26:24;-20,85517;Madox;Self play;Fail;2;332;100%
850;31.12.2021 10:26:24;-3,030416;Jack;Self play;Win;2;332;100%
851;31.12.2021 10:28:41;-56,99806;Madox;Self play;Fail;3;687;51%
852;31.12.2021 10:28:41;-52,69524;Jack;Self play;Win;3;687;51%
853;31.12.2021 10:29:48;-27,12024;Madox;Self play;Fail;2;314;100%
854;31.12.2021 10:29:48;-12,16769;Jack;Self play;Win;2;314;100%
855;31.12.2021 10:30:46;-23,72229;Madox;Self play;Win;2;327;45%
856;31.12.2021 10:30:46;-24,14619;Jack;Self play;Fail;2;327;45%
857;31.12.2021 10:30:48;-3,689998;Madox;Self play;Fail;1;7;100%
858;31.12.2021 10:30:48;-0,9849972;Jack;Self play;Win;1;7;100%
859;31.12.2021 10:31:49;-7,74023;Madox;Self play;Win;2;329;85%
860;31.12.2021 10:31:49;-18,66267;Jack;Self play;Fail;2;329;85%
861;31.12.2021 10:33:51;-62,86049;Madox;Self play;Win;3;637;5%
862;31.12.2021 10:33:51;-74,46037;Jack;Self play;Fail;3;637;5%
863;31.12.2021 10:33:56;-7,525001;Madox;Self play;Fail;1;25;99%
864;31.12.2021 10:33:56;4,371754;Jack;Self play;Win;1;25;99%
865;31.12.2021 10:34:01;2,997504;Madox;Self play;Win;1;22;100%
866;31.12.2021 10:34:01;-6,56;Jack;Self play;Fail;1;22;100%
867;31.12.2021 10:34:07;-10,55504;Madox;Self play;Fail;1;30;100%
868;31.12.2021 10:34:07;2,759005;Jack;Self play;Win;1;30;100%
869;31.12.2021 10:37:13;-80,81812;Madox;Self play;Win;4;955;42%
870;31.12.2021 10:37:13;-63,35926;Jack;Self play;Fail;4;955;29%
871;31.12.2021 10:37:18;4,097503;Madox;Self play;Win;1;24;100%
872;31.12.2021 10:37:18;-7,139997;Jack;Self play;Fail;1;24;100%
873;31.12.2021 10:37:36;-5,913499;Madox;Self play;Fail;1;89;100%
874;31.12.2021 10:37:36;-4,110088;Jack;Self play;Win;1;89;100%
875;31.12.2021 10:37:53;2,22998;Madox;Self play;Win;1;88;97%
876;31.12.2021 10:37:53;-10,004;Jack;Self play;Fail;1;88;97%
877;31.12.2021 10:38:19;-13,39002;Madox;Self play;Fail;1;134;100%
878;31.12.2021 10:38:19;9,397207;Jack;Self play;Win;1;134;100%
879;31.12.2021 10:38:22;-4,839997;Madox;Self play;Fail;1;14;100%
880;31.12.2021 10:38:22;-0,9049962;Jack;Self play;Win;1;14;100%
881;31.12.2021 10:39:25;-17,52779;Madox;Self play;Win;2;330;85%
882;31.12.2021 10:39:25;-20,59258;Jack;Self play;Fail;2;330;15%
883;31.12.2021 10:39:31;-5,9025;Madox;Self play;Fail;1;30;99%
884;31.12.2021 10:39:31;7,087497;Jack;Self play;Win;1;30;99%
885;31.12.2021 10:41:57;-15,19262;Madox;Self play;Fail;3;734;56%
886;31.12.2021 10:41:57;-60,86856;Jack;Self play;Win;3;734;94%
887;31.12.2021 10:42:06;-6,909998;Madox;Self play;Fail;1;42;100%
888;31.12.2021 10:42:06;6,530002;Jack;Self play;Win;1;42;100%
889;31.12.2021 10:44:04;-27,86155;Madox;Self play;Win;3;623;100%
890;31.12.2021 10:44:04;-30,01416;Jack;Self play;Fail;3;623;100%
891;31.12.2021 10:44:09;-7,109997;Madox;Self play;Fail;1;22;100%
892;31.12.2021 10:44:09;6,82725;Jack;Self play;Win;1;22;100%
893;31.12.2021 10:44:28;6,931479;Madox;Self play;Win;1;102;100%
894;31.12.2021 10:44:28;-12,42002;Jack;Self play;Fail;1;102;100%
895;31.12.2021 10:44:34;5,565001;Madox;Self play;Win;1;29;100%
896;31.12.2021 10:44:34;-6,940004;Jack;Self play;Fail;1;29;100%
897;31.12.2021 10:47:25;-37,93181;Madox;Self play;Fail;4;924;41%
898;31.12.2021 10:47:25;-48,0448;Jack;Self play;Win;4;924;99%
899;31.12.2021 10:47:33;-9,175014;Madox;Self play;Fail;1;34;100%
900;31.12.2021 10:47:33;5,867502;Jack;Self play;Win;1;34;100%
901;31.12.2021 10:48:43;8,652983;Madox;Self play;Win;2;327;21%
902;31.12.2021 10:48:43;-33,66999;Jack;Self play;Fail;2;327;100%
903;31.12.2021 10:48:47;-4,309999;Madox;Self play;Fail;1;15;100%
904;31.12.2021 10:48:47;2,690754;Jack;Self play;Win;1;15;100%
905;31.12.2021 10:48:51;-5,909999;Madox;Self play;Fail;1;20;100%
906;31.12.2021 10:48:51;3,625003;Jack;Self play;Win;1;20;100%
907;31.12.2021 10:49:54;-41,90419;Madox;Self play;Fail;2;334;10%
908;31.12.2021 10:49:54;-25,72104;Jack;Self play;Win;2;334;10%
909;31.12.2021 10:52:47;-73,54789;Madox;Self play;Fail;4;929;97%
910;31.12.2021 10:52:47;-57,99446;Jack;Self play;Win;4;929;97%
911;31.12.2021 10:53:01;8,982487;Madox;Self play;Win;1;75;92%
912;31.12.2021 10:53:01;-12,52;Jack;Self play;Fail;1;75;100%
913;31.12.2021 10:55:57;-47,84734;Madox;Self play;Win;4;914;70%
914;31.12.2021 10:55:57;-59,29183;Jack;Self play;Fail;4;914;69%
915;31.12.2021 10:57:00;-15,94028;Madox;Self play;Win;2;340;90%
916;31.12.2021 10:57:00;-23,85527;Jack;Self play;Fail;2;340;90%
917;31.12.2021 10:58:11;-12,97695;Madox;Self play;Win;2;375;100%
918;31.12.2021 10:58:11;-15,76257;Jack;Self play;Fail;2;375;26%
919;31.12.2021 10:58:36;-9,510011;Madox;Self play;Fail;1;134;92%
920;31.12.2021 10:58:36;8,264953;Jack;Self play;Win;1;134;92%
921;31.12.2021 10:58:42;-6,479998;Madox;Self play;Fail;1;29;100%
922;31.12.2021 10:58:42;4,937502;Jack;Self play;Win;1;29;100%
923;31.12.2021 11:00:41;-36,33134;Madox;Self play;Win;3;632;100%
924;31.12.2021 11:00:41;-46,14433;Jack;Self play;Fail;3;632;100%
925;31.12.2021 11:01:02;11,06572;Madox;Self play;Win;1;108;100%
926;31.12.2021 11:01:02;-13,06503;Jack;Self play;Fail;1;108;100%
927;31.12.2021 11:01:07;4,820003;Madox;Self play;Win;1;27;100%
928;31.12.2021 11:01:07;-6,289998;Jack;Self play;Fail;1;27;100%
929;31.12.2021 11:01:11;1,020005;Madox;Self play;Win;1;21;99%
930;31.12.2021 11:01:11;-6,695002;Jack;Self play;Fail;1;21;99%
931;31.12.2021 11:01:17;-6,294999;Madox;Self play;Fail;1;29;100%
932;31.12.2021 11:01:17;5,062504;Jack;Self play;Win;1;29;100%
933;31.12.2021 11:02:19;1,46338;Madox;Self play;Win;2;329;16%
934;31.12.2021 11:02:19;-27,39516;Jack;Self play;Fail;2;329;100%
935;31.12.2021 11:04:23;-63,22659;Madox;Self play;Win;3;688;12%
936;31.12.2021 11:04:23;-70,76662;Jack;Self play;Fail;3;688;12%
937;31.12.2021 11:04:57;-19,69751;Madox;Self play;Fail;1;195;53%
938;31.12.2021 11:04:57;1,419983;Jack;Self play;Win;1;195;53%
939;31.12.2021 11:05:03;4,500003;Madox;Self play;Win;1;30;100%
940;31.12.2021 11:05:03;-5,964997;Jack;Self play;Fail;1;30;100%
941;31.12.2021 11:05:53;-23,03002;Madox;Self play;Fail;1;269;73%
942;31.12.2021 11:05:53;1,337487;Jack;Self play;Win;1;269;18%
943;31.12.2021 11:06:21;-15,665;Madox;Self play;Fail;1;149;100%
944;31.12.2021 11:06:21;3,46575;Jack;Self play;Win;1;149;24%
945;31.12.2021 11:06:26;-4,625;Madox;Self play;Fail;1;28;98%
946;31.12.2021 11:06:26;2,997502;Jack;Self play;Win;1;28;98%
947;31.12.2021 11:06:46;11,82621;Madox;Self play;Win;1;108;88%
948;31.12.2021 11:06:46;-12,43002;Jack;Self play;Fail;1;108;100%
949;31.12.2021 11:07:54;-6,915052;Madox;Self play;Fail;2;362;44%
950;31.12.2021 11:07:54;-13,26141;Jack;Self play;Win;2;362;98%
951;31.12.2021 11:09:16;-35,13039;Madox;Self play;Win;2;408;26%
952;31.12.2021 11:09:16;-44,15389;Jack;Self play;Fail;2;408;26%
953;31.12.2021 11:10:14;-6,40511;Madox;Self play;Win;2;320;100%
954;31.12.2021 11:10:14;-15,32013;Jack;Self play;Fail;2;320;100%
955;31.12.2021 11:10:32;3,877254;Madox;Self play;Win;1;95;100%
956;31.12.2021 11:10:32;-11,14428;Jack;Self play;Fail;1;95;100%
957;31.12.2021 11:10:34;-3,564998;Madox;Self play;Fail;1;8;100%
958;31.12.2021 11:10:34;-0,7699971;Jack;Self play;Win;1;8;100%
959;31.12.2021 11:10:51;-9,758497;Madox;Self play;Fail;1;96;76%
960;31.12.2021 11:10:51;0,3824946;Jack;Self play;Win;1;96;83%
961;31.12.2021 11:11:07;-13,01003;Madox;Self play;Fail;1;88;100%
962;31.12.2021 11:11:07;10,9657;Jack;Self play;Win;1;88;100%
963;31.12.2021 11:11:22;9,904725;Madox;Self play;Win;1;82;100%
964;31.12.2021 11:11:22;-10,61;Jack;Self play;Fail;1;82;100%
965;31.12.2021 11:11:29;6,055;Madox;Self play;Win;1;36;100%
966;31.12.2021 11:11:29;-6,579997;Jack;Self play;Fail;1;36;100%
967;31.12.2021 11:11:37;-8,665007;Madox;Self play;Fail;1;42;100%
968;31.12.2021 11:11:37;5,278003;Jack;Self play;Win;1;42;100%
969;31.12.2021 11:11:55;4,436001;Madox;Self play;Win;1;95;97%
970;31.12.2021 11:11:55;-12,60252;Jack;Self play;Fail;1;95;97%
971;31.12.2021 11:12:24;-18,11005;Madox;Self play;Fail;1;147;100%
972;31.12.2021 11:12:24;12,04595;Jack;Self play;Win;1;147;100%
973;31.12.2021 11:12:47;8,391709;Madox;Self play;Win;1;121;100%
974;31.12.2021 11:12:47;-11,24;Jack;Self play;Fail;1;121;100%
975;31.12.2021 11:12:52;5,057503;Madox;Self play;Win;1;26;100%
976;31.12.2021 11:12:52;-8,890015;Jack;Self play;Fail;1;26;100%
977;31.12.2021 11:12:57;4,747503;Madox;Self play;Win;1;28;100%
978;31.12.2021 11:12:57;-6,304998;Jack;Self play;Fail;1;28;100%
979;31.12.2021 11:13:58;-16,96281;Madox;Self play;Win;2;341;100%
980;31.12.2021 11:13:58;-31,29187;Jack;Self play;Fail;2;341;100%
981;31.12.2021 11:14:03;-5,444998;Madox;Self play;Fail;1;26;100%
982;31.12.2021 11:14:03;3,737503;Jack;Self play;Win;1;26;100%
983;31.12.2021 11:14:11;5,429998;Madox;Self play;Win;1;42;98%
984;31.12.2021 11:14:11;-5,219999;Jack;Self play;Fail;1;42;98%
985;31.12.2021 11:15:31;-41,12505;Madox;Self play;Fail;2;380;21%
986;31.12.2021 11:15:31;-23,42509;Jack;Self play;Win;2;380;21%
987;31.12.2021 11:15:48;4,832504;Madox;Self play;Win;1;75;100%
988;31.12.2021 11:15:48;-7,467496;Jack;Self play;Fail;1;75;100%
989;31.12.2021 11:16:54;-16,7525;Madox;Self play;Win;2;355;34%
990;31.12.2021 11:16:54;-29,67021;Jack;Self play;Fail;2;355;34%
991;31.12.2021 11:18:32;-30,24011;Madox;Self play;Fail;2;521;26%
992;31.12.2021 11:18:32;-20,29031;Jack;Self play;Win;2;521;82%
993;31.12.2021 11:18:37;3,520004;Madox;Self play;Win;1;22;100%
994;31.12.2021 11:18:37;-5,809999;Jack;Self play;Fail;1;22;100%
995;31.12.2021 11:19:05;-17,36502;Madox;Self play;Fail;1;156;64%
996;31.12.2021 11:19:05;3,319991;Jack;Self play;Win;1;156;64%
997;31.12.2021 11:19:09;-6,925003;Madox;Self play;Fail;1;18;100%
998;31.12.2021 11:19:09;2,265004;Jack;Self play;Win;1;18;100%
999;31.12.2021 11:21:35;-35,67057;Madox;Self play;Win;3;761;46%
1000;31.12.2021 11:21:35;-67,803;Jack;Self play;Fail;3;761;60%
1001;31.12.2021 11:24:30;-56,0893;Madox;Self play;Fail;4;937;69%
1002;31.12.2021 11:24:30;-40,51416;Jack;Self play;Win;4;937;51%
1003;31.12.2021 11:25:07;-13,61003;Madox;Self play;Fail;1;196;68%
1004;31.12.2021 11:25:07;1,097492;Jack;Self play;Win;1;196;68%
1005;31.12.2021 11:25:13;5,840001;Madox;Self play;Win;1;27;100%
1006;31.12.2021 11:25:13;-5,614999;Jack;Self play;Fail;1;27;100%
1007;31.12.2021 11:25:54;2,219248;Madox;Self play;Win;1;222;14%
1008;31.12.2021 11:25:54;-15,99505;Jack;Self play;Fail;1;222;100%
1009;31.12.2021 11:26:08;-10,24501;Madox;Self play;Fail;1;74;100%
1010;31.12.2021 11:26:08;9,241978;Jack;Self play;Win;1;74;100%
1011;31.12.2021 11:26:19;6,079998;Madox;Self play;Win;1;53;62%
1012;31.12.2021 11:26:19;-7,199996;Jack;Self play;Fail;1;53;100%
1013;31.12.2021 11:28:53;-42,32349;Madox;Self play;Fail;3;788;66%
1014;31.12.2021 11:28:53;-32,71281;Jack;Self play;Win;3;788;55%
1015;31.12.2021 11:30:06;-11,54698;Madox;Self play;Win;2;375;27%
1016;31.12.2021 11:30:06;-28,05532;Jack;Self play;Fail;2;375;100%
1017;31.12.2021 11:30:24;-13,07501;Madox;Self play;Fail;1;93;100%
1018;31.12.2021 11:30:24;9,623706;Jack;Self play;Win;1;93;100%
1019;31.12.2021 11:30:31;-7,159997;Madox;Self play;Fail;1;33;100%
1020;31.12.2021 11:30:31;5,080004;Jack;Self play;Win;1;33;100%
1021;31.12.2021 11:30:38;9,928496;Madox;Self play;Win;1;39;100%
1022;31.12.2021 11:30:38;-8,140001;Jack;Self play;Fail;1;39;100%
1023;31.12.2021 11:30:44;5,376251;Madox;Self play;Win;1;28;93%
1024;31.12.2021 11:30:44;-3,882499;Jack;Self play;Fail;1;28;93%
1025;31.12.2021 11:31:54;-38,89246;Madox;Self play;Fail;2;375;100%
1026;31.12.2021 11:31:54;3,845727;Jack;Self play;Win;2;375;34%
1027;31.12.2021 11:32:14;8,23621;Madox;Self play;Win;1;109;100%
1028;31.12.2021 11:32:14;-12,53;Jack;Self play;Fail;1;109;100%
1029;31.12.2021 11:32:21;-9,245004;Madox;Self play;Fail;1;40;100%
1030;31.12.2021 11:32:21;7,957249;Jack;Self play;Win;1;40;100%
1031;31.12.2021 11:32:25;4,305003;Madox;Self play;Win;1;22;100%
1032;31.12.2021 11:32:25;-5,274999;Jack;Self play;Fail;1;22;100%
1033;31.12.2021 11:32:32;6,942496;Madox;Self play;Win;1;39;100%
1034;31.12.2021 11:32:32;-6,107499;Jack;Self play;Fail;1;39;100%
1035;31.12.2021 11:34:20;-9,755971;Madox;Self play;Win;2;567;77%
1036;31.12.2021 11:34:20;-25,86969;Jack;Self play;Fail;2;567;79%
1037;31.12.2021 11:35:28;-23,60964;Madox;Self play;Fail;2;332;93%
1038;31.12.2021 11:35:28;12,52994;Jack;Self play;Win;2;332;21%
1039;31.12.2021 11:35:34;-6,14;Madox;Self play;Fail;1;35;100%
1040;31.12.2021 11:35:34;7,946995;Jack;Self play;Win;1;35;99%
1041;31.12.2021 11:35:46;-7,479994;Madox;Self play;Fail;1;59;100%
1042;31.12.2021 11:35:46;7,289995;Jack;Self play;Win;1;59;68%
1043;31.12.2021 11:35:50;2,487503;Madox;Self play;Win;1;17;100%
1044;31.12.2021 11:35:50;-4,384999;Jack;Self play;Fail;1;17;100%
1045;31.12.2021 11:36:06;3,782501;Madox;Self play;Win;1;82;93%
1046;31.12.2021 11:36:06;-8,737497;Jack;Self play;Fail;1;82;93%
1047;31.12.2021 11:37:09;-31,88481;Madox;Self play;Win;2;340;11%
1048;31.12.2021 11:37:09;-38,71424;Jack;Self play;Fail;2;340;11%
1049;31.12.2021 11:37:17;-4,582499;Madox;Self play;Fail;1;41;100%
1050;31.12.2021 11:37:17;6,817496;Jack;Self play;Win;1;41;100%
1051;31.12.2021 11:37:21;3,677503;Madox;Self play;Win;1;20;100%
1052;31.12.2021 11:37:21;-5,019999;Jack;Self play;Fail;1;20;100%
1053;31.12.2021 11:38:41;-19,86523;Madox;Self play;Win;2;414;35%
1054;31.12.2021 11:38:41;-33,11391;Jack;Self play;Fail;2;414;32%
1055;31.12.2021 11:38:45;5,045002;Madox;Self play;Win;1;19;96%
1056;31.12.2021 11:38:45;-6,565002;Jack;Self play;Fail;1;19;96%
1057;31.12.2021 11:38:51;7,417494;Madox;Self play;Win;1;28;100%
