#;Time;RL points;Agent name;Learning type;Won Episode;Low health threshold;Critical low health threshold;Walk speed;Run speed;Sight range;Hear range;Attack range
285;23.12.2021 17:00:38;-333,8999;Jack;Self play;Draw;40;8;5;8;30;20;10
286;23.12.2021 17:00:38;-390,5013;Madox;Self play;Draw;40;8;5;8;30;20;10
287;23.12.2021 17:02:11;-357,1016;Jack;Self play;Draw;40;8;5;8;30;20;10
288;23.12.2021 17:02:11;-683,6041;Madox;Self play;Draw;40;8;5;8;30;20;10
289;23.12.2021 17:03:47;-342,5003;Jack;Self play;Draw;40;8;5;8;30;20;10
290;23.12.2021 17:03:47;-755,4073;Madox;Self play;Draw;40;8;5;8;30;20;10
291;23.12.2021 17:05:19;-354,4001;Jack;Self play;Draw;40;8;5;8;30;20;10
292;23.12.2021 17:05:19;-800,0099;Madox;Self play;Draw;40;8;5;8;30;20;10
293;23.12.2021 17:06:53;-318,9001;Jack;Self play;Draw;40;8;5;8;30;20;10
294;23.12.2021 17:06:53;-570,8003;Madox;Self play;Draw;40;8;5;8;30;20;10
