#;Time;RL points;Agent name;Learning type;Won episode;Episode iterations;Episode time [s];Interest in enemy [%]
1551;12.01.2022 08:20:40;0,2402448;Madox;Self play;Win;1;94;32%
1552;12.01.2022 08:20:40;-6,336254;Jack;Self play;Fail;1;94;32%
1553;12.01.2022 08:21:03;6,276239;Madox;Self play;Win;1;157;100%
1554;12.01.2022 08:21:03;-8,217515;Jack;Self play;Fail;1;157;100%
1555;12.01.2022 08:21:23;-17,40851;Madox;Self play;Fail;1;183;56%
1556;12.01.2022 08:21:23;0,8632178;Jack;Self play;Win;1;183;56%
1557;12.01.2022 08:21:31;-1,542498;Madox;Self play;Fail;1;83;100%
1558;12.01.2022 08:21:31;0,8697519;Jack;Self play;Win;1;83;100%
1559;12.01.2022 08:21:45;-16,43003;Madox;Self play;Fail;1;136;15%
1560;12.01.2022 08:21:45;-3,415524;Jack;Self play;Win;1;136;15%
1561;12.01.2022 08:21:47;-3,217497;Madox;Self play;Fail;1;14;100%
1562;12.01.2022 08:21:47;-1,182746;Jack;Self play;Win;1;14;100%
1563;12.01.2022 08:21:55;0,2074988;Madox;Self play;Win;1;75;44%
1564;12.01.2022 08:21:55;-6,590004;Jack;Self play;Fail;1;75;44%
1565;12.01.2022 08:22:37;-33,76944;Madox;Self play;Fail;2;400;55%
1566;12.01.2022 08:22:37;-11,52536;Jack;Self play;Win;2;400;60%
1567;12.01.2022 08:22:46;8,887225;Madox;Self play;Win;1;83;100%
1568;12.01.2022 08:22:46;-15,67003;Jack;Self play;Fail;1;83;100%
1569;12.01.2022 08:23:20;-17,98627;Madox;Self play;Fail;2;320;56%
1570;12.01.2022 08:23:20;-14,74275;Jack;Self play;Win;2;320;71%
1571;12.01.2022 08:23:31;5,174253;Madox;Self play;Win;1;100;98%
1572;12.01.2022 08:23:31;-9,177503;Jack;Self play;Fail;1;100;98%
1573;12.01.2022 08:24:04;-35,8321;Madox;Self play;Fail;2;314;100%
1574;12.01.2022 08:24:04;16,99418;Jack;Self play;Win;2;314;100%
1575;12.01.2022 08:24:10;-7,52;Madox;Self play;Fail;1;50;100%
1576;12.01.2022 08:24:10;1,279966;Jack;Self play;Win;1;50;100%
1577;12.01.2022 08:24:24;10,10695;Madox;Self play;Win;1;134;100%
1578;12.01.2022 08:24:24;-19,11754;Jack;Self play;Fail;1;134;100%
1579;12.01.2022 08:25:05;-34,1131;Madox;Self play;Fail;2;336;77%
1580;12.01.2022 08:25:05;10,16199;Jack;Self play;Win;2;336;62%
1581;12.01.2022 08:25:08;-4,020748;Madox;Self play;Fail;1;30;100%
1582;12.01.2022 08:25:08;6,489996;Jack;Self play;Win;1;30;100%
1583;12.01.2022 08:25:11;-6,445002;Madox;Self play;Fail;1;18;100%
1584;12.01.2022 08:25:11;7,216499;Jack;Self play;Win;1;18;100%
1585;12.01.2022 08:25:23;-16,10607;Madox;Self play;Fail;1;115;100%
1586;12.01.2022 08:25:23;9,375197;Jack;Self play;Win;1;115;100%
1587;12.01.2022 08:25:30;-12,40501;Madox;Self play;Fail;1;63;100%
1588;12.01.2022 08:25:30;10,78173;Jack;Self play;Win;1;63;100%
1589;12.01.2022 08:25:32;-6,667498;Madox;Self play;Fail;1;24;100%
1590;12.01.2022 08:25:32;6,517749;Jack;Self play;Win;1;24;100%
1591;12.01.2022 08:26:03;-6,258589;Madox;Self play;Win;1;290;52%
1592;12.01.2022 08:26:03;-24,53502;Jack;Self play;Fail;1;290;58%
1593;12.01.2022 08:26:04;-3,539999;Madox;Self play;Fail;1;14;100%
1594;12.01.2022 08:26:04;-0,7049969;Jack;Self play;Win;1;14;100%
1595;12.01.2022 08:26:06;-0,3194972;Madox;Self play;Win;1;10;100%
1596;12.01.2022 08:26:06;-3,869998;Jack;Self play;Fail;1;10;100%
1597;12.01.2022 08:26:07;-4,599998;Madox;Self play;Fail;1;11;100%
1598;12.01.2022 08:26:07;-2,324996;Jack;Self play;Win;1;11;100%
1599;12.01.2022 08:26:28;6,191998;Madox;Self play;Win;1;189;100%
1600;12.01.2022 08:26:28;-14,62178;Jack;Self play;Fail;1;189;100%
1601;12.01.2022 08:26:44;-0,5682487;Madox;Self play;Win;1;142;100%
1602;12.01.2022 08:26:44;-3,262747;Jack;Self play;Fail;1;142;100%
1603;12.01.2022 08:26:45;-3,679998;Madox;Self play;Fail;1;12;100%
1604;12.01.2022 08:26:45;-1,706745;Jack;Self play;Win;1;12;100%
1605;12.01.2022 08:27:02;0,9247463;Madox;Self play;Win;1;155;55%
1606;12.01.2022 08:27:02;-12,15001;Jack;Self play;Fail;1;155;55%
1607;12.01.2022 08:27:07;-6,254999;Madox;Self play;Fail;1;54;99%
1608;12.01.2022 08:27:07;4,409255;Jack;Self play;Win;1;54;99%
1609;12.01.2022 08:27:26;-22,81505;Madox;Self play;Fail;1;175;100%
1610;12.01.2022 08:27:26;5,853244;Jack;Self play;Win;1;175;100%
1611;12.01.2022 08:27:59;-6,739351;Madox;Self play;Win;2;310;100%
1612;12.01.2022 08:27:59;-17,78422;Jack;Self play;Fail;2;310;100%
1613;12.01.2022 08:28:01;-4,434999;Madox;Self play;Fail;1;17;100%
1614;12.01.2022 08:28:01;0,3100032;Jack;Self play;Win;1;17;100%
1615;12.01.2022 08:28:03;-4,869998;Madox;Self play;Fail;1;15;100%
1616;12.01.2022 08:28:03;-3,441777;Jack;Self play;Win;1;15;100%
1617;12.01.2022 08:28:13;-2,498036;Madox;Self play;Win;1;94;100%
1618;12.01.2022 08:28:13;-9,765001;Jack;Self play;Fail;1;94;100%
1619;12.01.2022 08:28:15;-3,455;Madox;Self play;Fail;1;17;100%
1620;12.01.2022 08:28:15;3,408503;Jack;Self play;Win;1;17;100%
1621;12.01.2022 08:28:16;2,345;Madox;Self play;Win;1;10;100%
1622;12.01.2022 08:28:16;-3,402499;Jack;Self play;Fail;1;10;100%
1623;12.01.2022 08:28:19;-3,027498;Madox;Self play;Fail;1;21;100%
1624;12.01.2022 08:28:19;4,615751;Jack;Self play;Win;1;21;100%
1625;12.01.2022 08:28:21;-6,519997;Madox;Self play;Fail;1;20;100%
1626;12.01.2022 08:28:21;3,966002;Jack;Self play;Win;1;20;100%
1627;12.01.2022 08:28:29;13,41697;Madox;Self play;Win;1;73;100%
1628;12.01.2022 08:28:29;-10,96;Jack;Self play;Fail;1;73;100%
1629;12.01.2022 08:28:50;-16,22503;Madox;Self play;Fail;1;142;100%
1630;12.01.2022 08:28:50;13,32695;Jack;Self play;Win;1;142;100%
1631;12.01.2022 08:28:56;3,661752;Madox;Self play;Win;1;55;100%
1632;12.01.2022 08:28:56;-2,790998;Jack;Self play;Fail;1;55;100%
1633;12.01.2022 08:29:00;-4,1675;Madox;Self play;Fail;1;41;100%
1634;12.01.2022 08:29:00;9,382243;Jack;Self play;Win;1;41;100%
1635;12.01.2022 08:29:11;-10,505;Madox;Self play;Win;1;101;100%
1636;12.01.2022 08:29:11;7,579969;Jack;Self play;Fail;1;101;100%
1637;12.01.2022 08:29:15;9,235995;Madox;Self play;Win;1;31;85%
1638;12.01.2022 08:29:15;-3,8975;Jack;Self play;Fail;1;31;85%
1639;12.01.2022 08:29:16;-3,744998;Madox;Self play;Fail;1;16;100%
1640;12.01.2022 08:29:16;-0,1574965;Jack;Self play;Win;1;16;100%
1641;12.01.2022 08:29:24;-7,945019;Madox;Self play;Fail;1;75;59%
1642;12.01.2022 08:29:24;3,20875;Jack;Self play;Win;1;75;59%
1643;12.01.2022 08:29:30;-13,04501;Madox;Self play;Fail;1;48;100%
1644;12.01.2022 08:29:30;14,36323;Jack;Self play;Win;1;48;100%
1645;12.01.2022 08:29:30;-1,739997;Madox;Self play;Win;1;6;100%
1646;12.01.2022 08:29:30;-3,179998;Jack;Self play;Fail;1;6;100%
1647;12.01.2022 08:29:48;-20,32004;Madox;Self play;Fail;1;155;100%
1648;12.01.2022 08:29:48;9,517936;Jack;Self play;Win;1;155;100%
1649;12.01.2022 08:29:52;-10,14001;Madox;Self play;Fail;1;33;96%
1650;12.01.2022 08:29:52;10,05124;Jack;Self play;Win;1;33;96%
1651;12.01.2022 08:30:08;1,475748;Madox;Self play;Win;1;154;70%
1652;12.01.2022 08:30:08;-15,50499;Jack;Self play;Fail;1;154;67%
1653;12.01.2022 08:30:10;-3,889998;Madox;Self play;Fail;1;17;100%
1654;12.01.2022 08:30:10;-3,132509;Jack;Self play;Win;1;17;100%
1655;12.01.2022 08:30:11;-0,6319965;Madox;Self play;Win;1;13;100%
1656;12.01.2022 08:30:11;-3,989997;Jack;Self play;Fail;1;13;100%
1657;12.01.2022 08:30:15;-5,734998;Madox;Self play;Fail;1;30;100%
1658;12.01.2022 08:30:15;3,623754;Jack;Self play;Win;1;30;100%
1659;12.01.2022 08:30:16;-1,474997;Madox;Self play;Win;1;7;93%
1660;12.01.2022 08:30:16;-3,429998;Jack;Self play;Fail;1;7;93%
1661;12.01.2022 08:30:30;5,741242;Madox;Self play;Win;1;135;90%
1662;12.01.2022 08:30:30;-12,768;Jack;Self play;Fail;1;135;88%
1663;12.01.2022 08:30:39;2,294002;Madox;Self play;Win;1;83;35%
1664;12.01.2022 08:30:39;-7,374999;Jack;Self play;Fail;1;83;35%
1665;12.01.2022 08:30:41;-5,575;Madox;Self play;Fail;1;17;100%
1666;12.01.2022 08:30:41;-2,508744;Jack;Self play;Win;1;17;100%
1667;12.01.2022 08:30:42;-1,124998;Madox;Self play;Win;1;6;100%
1668;12.01.2022 08:30:42;-3,799998;Jack;Self play;Fail;1;6;100%
1669;12.01.2022 08:30:59;-8,099288;Madox;Self play;Win;1;166;12%
1670;12.01.2022 08:30:59;-15,44753;Jack;Self play;Fail;1;166;12%
1671;12.01.2022 08:31:02;-8,100001;Madox;Self play;Fail;1;28;100%
1672;12.01.2022 08:31:02;5,998753;Jack;Self play;Win;1;28;100%
1673;12.01.2022 08:31:07;8,707246;Madox;Self play;Win;1;44;100%
1674;12.01.2022 08:31:07;-4,315;Jack;Self play;Fail;1;44;100%
1675;12.01.2022 08:31:19;-15,14999;Madox;Self play;Fail;1;115;100%
1676;12.01.2022 08:31:19;15,24395;Jack;Self play;Win;1;115;100%
1677;12.01.2022 08:31:40;-3,210766;Madox;Self play;Win;1;194;58%
1678;12.01.2022 08:31:40;-8,964506;Jack;Self play;Fail;1;194;63%
1679;12.01.2022 08:31:48;2,135752;Madox;Self play;Win;1;76;100%
1680;12.01.2022 08:31:48;-7,958746;Jack;Self play;Fail;1;76;100%
1681;12.01.2022 08:31:51;9,480247;Madox;Self play;Win;1;28;100%
1682;12.01.2022 08:31:51;-10,52502;Jack;Self play;Fail;1;28;100%
1683;12.01.2022 08:31:56;5,19425;Madox;Self play;Win;1;35;100%
1684;12.01.2022 08:31:56;-7,779997;Jack;Self play;Fail;1;35;100%
1685;12.01.2022 08:32:00;9,743246;Madox;Self play;Win;1;39;100%
1686;12.01.2022 08:32:00;-7,440001;Jack;Self play;Fail;1;39;100%
1687;12.01.2022 08:32:04;5,177255;Madox;Self play;Win;1;33;100%
1688;12.01.2022 08:32:04;-7,13;Jack;Self play;Fail;1;33;100%
1689;12.01.2022 08:32:38;-4,370802;Madox;Self play;Win;1;274;38%
1690;12.01.2022 08:32:38;-28,9726;Jack;Self play;Fail;1;274;53%
1691;12.01.2022 08:33:07;-2,927025;Madox;Self play;Win;1;276;47%
1692;12.01.2022 08:33:07;-21,7103;Jack;Self play;Fail;1;276;52%
1693;12.01.2022 08:33:21;-10,59001;Madox;Self play;Fail;1;127;73%
1694;12.01.2022 08:33:21;7,245983;Jack;Self play;Win;1;127;73%
1695;12.01.2022 08:33:35;-14,5238;Madox;Self play;Fail;1;136;100%
1696;12.01.2022 08:33:35;2,385755;Jack;Self play;Win;1;136;100%
1697;12.01.2022 08:33:41;4,228486;Madox;Self play;Win;1;54;100%
1698;12.01.2022 08:33:41;-7,059995;Jack;Self play;Fail;1;54;100%
1699;12.01.2022 08:33:57;4,862204;Madox;Self play;Fail;1;155;100%
1700;12.01.2022 08:33:57;-9,272525;Jack;Self play;Win;1;155;100%
1701;12.01.2022 08:34:02;7,237492;Madox;Self play;Win;1;44;94%
1702;12.01.2022 08:34:02;-4,344998;Jack;Self play;Fail;1;44;94%
1703;12.01.2022 08:34:13;-2,751743;Madox;Self play;Fail;1;102;100%
1704;12.01.2022 08:34:13;-6,181283;Jack;Self play;Win;1;102;100%
1705;12.01.2022 08:34:14;-4,629997;Madox;Self play;Fail;1;7;100%
1706;12.01.2022 08:34:14;0,05500263;Jack;Self play;Win;1;7;100%
1707;12.01.2022 08:34:23;9,575223;Madox;Self play;Win;1;82;99%
1708;12.01.2022 08:34:23;-8,76251;Jack;Self play;Fail;1;82;99%
1709;12.01.2022 08:34:41;8,667435;Madox;Self play;Win;1;175;100%
1710;12.01.2022 08:34:41;-18,19254;Jack;Self play;Fail;1;175;100%
1711;12.01.2022 08:34:44;-6,221498;Madox;Self play;Fail;1;25;100%
1712;12.01.2022 08:34:44;2,435504;Jack;Self play;Win;1;25;100%
1713;12.01.2022 08:34:54;-10,02;Madox;Self play;Fail;1;88;74%
1714;12.01.2022 08:34:54;13,10748;Jack;Self play;Win;1;88;74%
1715;12.01.2022 08:35:11;1,357481;Madox;Self play;Win;1;161;100%
1716;12.01.2022 08:35:11;-12,63601;Jack;Self play;Fail;1;161;97%
1717;12.01.2022 08:35:20;10,94374;Madox;Self play;Win;1;76;100%
1718;12.01.2022 08:35:20;-18,52757;Jack;Self play;Fail;1;76;100%
1719;12.01.2022 08:35:53;-18,97027;Madox;Self play;Win;2;315;24%
1720;12.01.2022 08:35:53;-30,81511;Jack;Self play;Fail;2;315;24%
1721;12.01.2022 08:36:39;-26,88112;Madox;Self play;Win;2;381;56%
1722;12.01.2022 08:36:39;-22,45035;Jack;Self play;Fail;2;381;28%
1723;12.01.2022 08:36:48;-8,774996;Madox;Self play;Fail;1;88;95%
1724;12.01.2022 08:36:48;9,609209;Jack;Self play;Win;1;88;95%
1725;12.01.2022 08:37:27;-11,12683;Madox;Self play;Win;2;374;61%
1726;12.01.2022 08:37:27;-9,816298;Jack;Self play;Fail;2;374;65%
1727;12.01.2022 08:37:28;-2,284999;Madox;Self play;Fail;1;10;98%
1728;12.01.2022 08:37:28;0,9950022;Jack;Self play;Win;1;10;98%
1729;12.01.2022 08:37:44;-6,82503;Madox;Self play;Win;1;154;31%
1730;12.01.2022 08:37:44;-16,97753;Jack;Self play;Fail;1;154;32%
1731;12.01.2022 08:37:47;7,866997;Madox;Self play;Win;1;22;100%
1732;12.01.2022 08:37:47;-6,670001;Jack;Self play;Fail;1;22;100%
1733;12.01.2022 08:38:14;-25,00627;Madox;Self play;Fail;1;269;35%
1734;12.01.2022 08:38:14;-11,2373;Jack;Self play;Win;1;269;34%
1735;12.01.2022 08:38:24;-3,905515;Madox;Self play;Win;1;88;33%
1736;12.01.2022 08:38:24;-8,046755;Jack;Self play;Fail;1;88;33%
1737;12.01.2022 08:38:30;-4,469997;Madox;Self play;Fail;1;55;100%
1738;12.01.2022 08:38:30;1,511003;Jack;Self play;Win;1;55;100%
1739;12.01.2022 08:38:31;-4,517497;Madox;Self play;Fail;1;15;100%
1740;12.01.2022 08:38:31;-2,776998;Jack;Self play;Win;1;15;100%
1741;12.01.2022 08:38:34;-3,12;Madox;Self play;Fail;1;18;96%
1742;12.01.2022 08:38:34;5,578001;Jack;Self play;Win;1;18;96%
1743;12.01.2022 08:38:36;-5,397497;Madox;Self play;Fail;1;24;100%
1744;12.01.2022 08:38:36;3,288003;Jack;Self play;Win;1;24;100%
1745;12.01.2022 08:38:56;-12,41956;Madox;Self play;Win;1;196;10%
1746;12.01.2022 08:38:56;-18,18755;Jack;Self play;Fail;1;196;10%
1747;12.01.2022 08:38:59;4,545002;Madox;Self play;Win;1;20;100%
1748;12.01.2022 08:38:59;-3,214999;Jack;Self play;Fail;1;20;100%
1749;12.01.2022 08:39:02;8,0745;Madox;Self play;Win;1;28;100%
1750;12.01.2022 08:39:02;-7,580001;Jack;Self play;Fail;1;28;100%
1751;12.01.2022 08:39:41;-25,27515;Madox;Self play;Win;2;375;29%
1752;12.01.2022 08:39:41;-32,31567;Jack;Self play;Fail;2;375;28%
1753;12.01.2022 08:40:33;-28,33632;Madox;Self play;Win;2;441;15%
1754;12.01.2022 08:40:33;-41,06245;Jack;Self play;Fail;2;441;14%
1755;12.01.2022 08:41:13;-29,15041;Madox;Self play;Win;2;388;27%
1756;12.01.2022 08:41:13;-32,5367;Jack;Self play;Fail;2;388;26%
1757;12.01.2022 08:41:14;-3,064998;Madox;Self play;Fail;1;9;100%
1758;12.01.2022 08:41:14;-1,784997;Jack;Self play;Win;1;9;100%
1759;12.01.2022 08:41:19;6,662503;Madox;Self play;Win;1;37;99%
1760;12.01.2022 08:41:19;-5,554998;Jack;Self play;Fail;1;37;99%
1761;12.01.2022 08:41:42;12,88917;Madox;Self play;Win;1;209;89%
1762;12.01.2022 08:41:42;-16,31501;Jack;Self play;Fail;1;209;85%
1763;12.01.2022 08:42:49;-49,0152;Madox;Self play;Win;3;649;10%
1764;12.01.2022 08:42:49;-66,37144;Jack;Self play;Fail;3;649;10%
1765;12.01.2022 08:42:51;-3,515247;Madox;Self play;Win;1;19;100%
1766;12.01.2022 08:42:51;-5,384996;Jack;Self play;Fail;1;19;100%
1767;12.01.2022 08:43:14;-10,65777;Madox;Self play;Win;1;219;21%
1768;12.01.2022 08:43:14;-21,08756;Jack;Self play;Fail;1;219;21%
1769;12.01.2022 08:43:21;1,483501;Madox;Self play;Win;1;62;100%
1770;12.01.2022 08:43:21;-2,369998;Jack;Self play;Fail;1;62;100%
1771;12.01.2022 08:43:26;3,908001;Madox;Self play;Win;1;42;100%
1772;12.01.2022 08:43:26;-5,2805;Jack;Self play;Fail;1;42;100%
1773;12.01.2022 08:43:37;6,375488;Madox;Self play;Win;1;102;100%
1774;12.01.2022 08:43:37;-11,1065;Jack;Self play;Fail;1;102;100%
1775;12.01.2022 08:43:43;4,284753;Madox;Self play;Win;1;55;100%
1776;12.01.2022 08:43:43;-10,43501;Jack;Self play;Fail;1;55;100%
1777;12.01.2022 08:43:50;-3,932998;Madox;Self play;Fail;1;67;100%
1778;12.01.2022 08:43:50;2,058505;Jack;Self play;Win;1;67;100%
1779;12.01.2022 08:44:45;-48,09708;Madox;Self play;Fail;2;467;38%
1780;12.01.2022 08:44:45;-13,13116;Jack;Self play;Win;2;467;23%
1781;12.01.2022 08:45:10;8,329645;Madox;Self play;Win;1;234;80%
1782;12.01.2022 08:45:10;-18,557;Jack;Self play;Fail;1;234;87%
1783;12.01.2022 08:45:16;10,59499;Madox;Self play;Win;1;50;100%
1784;12.01.2022 08:45:16;-11,49001;Jack;Self play;Fail;1;50;100%
1785;12.01.2022 08:45:17;-2,664999;Madox;Self play;Fail;1;10;100%
1786;12.01.2022 08:45:17;-0,3649966;Jack;Self play;Win;1;10;100%
1787;12.01.2022 08:45:20;10,12625;Madox;Self play;Win;1;26;100%
1788;12.01.2022 08:45:20;-6,42;Jack;Self play;Fail;1;26;100%
1789;12.01.2022 08:45:31;-0,455004;Madox;Self play;Win;1;103;23%
1790;12.01.2022 08:45:31;-14,45004;Jack;Self play;Fail;1;103;23%
1791;12.01.2022 08:46:04;-33,93007;Madox;Self play;Fail;2;321;6%
1792;12.01.2022 08:46:04;-23,87012;Jack;Self play;Win;2;321;6%
1793;12.01.2022 08:46:12;-2,546248;Madox;Self play;Fail;1;76;100%
1794;12.01.2022 08:46:12;3,355002;Jack;Self play;Win;1;76;100%
1795;12.01.2022 08:46:15;-7,965003;Madox;Self play;Fail;1;26;100%
1796;12.01.2022 08:46:15;6,540499;Jack;Self play;Win;1;26;100%
1797;12.01.2022 08:46:17;-7,218;Madox;Self play;Fail;1;21;100%
1798;12.01.2022 08:46:17;4,021503;Jack;Self play;Win;1;21;100%
1799;12.01.2022 08:46:26;12,03372;Madox;Self play;Win;1;76;100%
1800;12.01.2022 08:46:26;-11,75001;Jack;Self play;Fail;1;76;100%
1801;12.01.2022 08:46:51;-20,46328;Madox;Self play;Fail;1;235;19%
1802;12.01.2022 08:46:51;-14,08709;Jack;Self play;Win;1;235;21%
1803;12.01.2022 08:46:54;-9,141262;Madox;Self play;Fail;1;30;46%
1804;12.01.2022 08:46:54;6,822498;Jack;Self play;Win;1;30;46%
1805;12.01.2022 08:48:06;-42,10456;Madox;Self play;Win;3;628;72%
1806;12.01.2022 08:48:06;-19,10051;Jack;Self play;Fail;3;628;41%
1807;12.01.2022 08:48:18;-3,821017;Madox;Self play;Win;1;123;16%
1808;12.01.2022 08:48:18;-12,73752;Jack;Self play;Fail;1;123;16%
1809;12.01.2022 08:48:20;0,9350021;Madox;Self play;Win;1;14;84%
1810;12.01.2022 08:48:20;-1,459999;Jack;Self play;Fail;1;14;84%
1811;12.01.2022 08:48:24;-6,25;Madox;Self play;Fail;1;30;100%
1812;12.01.2022 08:48:24;9,036747;Jack;Self play;Win;1;30;100%
1813;12.01.2022 08:48:26;3,044754;Madox;Self play;Win;1;22;100%
1814;12.01.2022 08:48:26;-5,529998;Jack;Self play;Fail;1;22;100%
1815;12.01.2022 08:48:28;4,871503;Madox;Self play;Win;1;19;100%
1816;12.01.2022 08:48:28;-5,334999;Jack;Self play;Fail;1;19;100%
1817;12.01.2022 08:48:30;-4,249999;Madox;Self play;Fail;1;15;100%
1818;12.01.2022 08:48:30;-0,4379967;Jack;Self play;Win;1;15;100%
1819;12.01.2022 08:48:33;-4,573249;Madox;Self play;Fail;1;21;100%
1820;12.01.2022 08:48:33;4,398004;Jack;Self play;Win;1;21;100%
1821;12.01.2022 08:48:36;5,538252;Madox;Self play;Win;1;30;100%
1822;12.01.2022 08:48:36;-4,974998;Jack;Self play;Fail;1;30;100%
1823;12.01.2022 08:48:58;-5,431769;Madox;Self play;Win;1;215;60%
1824;12.01.2022 08:48:58;-17,32475;Jack;Self play;Fail;1;215;60%
1825;12.01.2022 08:49:08;-18,67255;Madox;Self play;Fail;1;88;100%
1826;12.01.2022 08:49:08;9,476979;Jack;Self play;Win;1;88;100%
1827;12.01.2022 08:49:09;0,07675385;Madox;Self play;Win;1;13;100%
1828;12.01.2022 08:49:09;-3;Jack;Self play;Fail;1;13;100%
1829;12.01.2022 08:49:11;-1,662499;Madox;Self play;Fail;1;15;100%
1830;12.01.2022 08:49:11;1,280001;Jack;Self play;Win;1;15;100%
1831;12.01.2022 08:49:15;-3,757499;Madox;Self play;Fail;1;32;79%
1832;12.01.2022 08:49:15;8,211746;Jack;Self play;Win;1;32;79%
1833;12.01.2022 08:49:40;-18,26331;Madox;Self play;Fail;1;243;60%
1834;12.01.2022 08:49:40;-3,450299;Jack;Self play;Win;1;243;65%
1835;12.01.2022 08:49:43;-9,450014;Madox;Self play;Fail;1;24;98%
1836;12.01.2022 08:49:43;5,060001;Jack;Self play;Win;1;24;98%
1837;12.01.2022 08:49:44;-1,651996;Madox;Self play;Win;1;12;100%
1838;12.01.2022 08:49:44;-4,349998;Jack;Self play;Fail;1;12;100%
1839;12.01.2022 08:49:53;-5,493748;Madox;Self play;Fail;1;76;100%
1840;12.01.2022 08:49:53;-0,6590134;Jack;Self play;Win;1;76;100%
1841;12.01.2022 08:49:56;-3,529999;Madox;Self play;Fail;1;26;100%
1842;12.01.2022 08:49:56;9,140998;Jack;Self play;Win;1;26;100%
1843;12.01.2022 08:50:05;1,332497;Madox;Self play;Win;1;88;29%
1844;12.01.2022 08:50:05;-7,095005;Jack;Self play;Fail;1;88;29%
1845;12.01.2022 08:50:11;4,445001;Madox;Self play;Win;1;51;37%
1846;12.01.2022 08:50:11;-8,800013;Jack;Self play;Fail;1;51;37%
1847;12.01.2022 08:50:15;-6,355001;Madox;Self play;Fail;1;42;100%
1848;12.01.2022 08:50:15;8,847744;Jack;Self play;Win;1;42;100%
1849;12.01.2022 08:50:20;4,535503;Madox;Self play;Win;1;42;100%
1850;12.01.2022 08:50:20;-4,584998;Jack;Self play;Fail;1;42;100%
1851;12.01.2022 08:50:28;14,66248;Madox;Self play;Win;1;69;98%
1852;12.01.2022 08:50:28;-12,27501;Jack;Self play;Fail;1;69;98%
1853;12.01.2022 08:50:30;7,978996;Madox;Self play;Win;1;23;100%
1854;12.01.2022 08:50:30;-6,17;Jack;Self play;Fail;1;23;100%
1855;12.01.2022 08:50:39;-9,624258;Madox;Self play;Fail;1;89;100%
1856;12.01.2022 08:50:40;1,981752;Jack;Self play;Win;1;89;97%
1857;12.01.2022 08:50:44;-8,034006;Madox;Self play;Fail;1;36;100%
1858;12.01.2022 08:50:44;3,341503;Jack;Self play;Win;1;36;100%
1859;12.01.2022 08:50:46;-7,470004;Madox;Self play;Fail;1;21;100%
1860;12.01.2022 08:50:46;6,945498;Jack;Self play;Win;1;21;100%
1861;12.01.2022 08:50:49;6,5945;Madox;Self play;Win;1;29;100%
1862;12.01.2022 08:50:49;-6,324999;Jack;Self play;Fail;1;29;100%
1863;12.01.2022 08:50:59;-5,197498;Madox;Self play;Fail;1;88;99%
1864;12.01.2022 08:50:59;-3,876049;Jack;Self play;Win;1;88;99%
1865;12.01.2022 08:53:13;-82,04664;Madox;Self play;Fail;5;1227;52%
1866;12.01.2022 08:53:13;-58,17414;Jack;Self play;Win;5;1227;49%
1867;12.01.2022 08:53:20;-13,44001;Madox;Self play;Fail;1;69;100%
1868;12.01.2022 08:53:20;15,87623;Jack;Self play;Win;1;69;100%
1869;12.01.2022 08:53:37;-1,218771;Madox;Self play;Fail;1;155;95%
1870;12.01.2022 08:53:37;-1,571023;Jack;Self play;Win;1;155;100%
1871;12.01.2022 08:53:39;6,733999;Madox;Self play;Win;1;20;100%
1872;12.01.2022 08:53:39;-3,879998;Jack;Self play;Fail;1;20;100%
1873;12.01.2022 08:53:50;-3,525005;Madox;Self play;Win;1;104;18%
1874;12.01.2022 08:53:50;-12,80502;Jack;Self play;Fail;1;104;18%
1875;12.01.2022 08:53:52;-5,699999;Madox;Self play;Fail;1;22;100%
1876;12.01.2022 08:53:52;3,783504;Jack;Self play;Win;1;22;100%
1877;12.01.2022 08:53:54;-0,09250665;Madox;Self play;Win;1;19;100%
1878;12.01.2022 08:53:55;-5,229999;Jack;Self play;Fail;1;19;100%
1879;12.01.2022 08:53:57;5,7475;Madox;Self play;Win;1;23;100%
1880;12.01.2022 08:53:57;-7,525009;Jack;Self play;Fail;1;23;100%
1881;12.01.2022 08:53:58;-3,554998;Madox;Self play;Fail;1;9;100%
1882;12.01.2022 08:53:58;-1,389997;Jack;Self play;Win;1;9;100%
1883;12.01.2022 08:54:13;9,713971;Madox;Self play;Win;1;141;100%
1884;12.01.2022 08:54:13;-19,04503;Jack;Self play;Fail;1;141;100%
1885;12.01.2022 08:55:08;-21,41705;Madox;Self play;Win;2;521;43%
1886;12.01.2022 08:55:08;-42,13212;Jack;Self play;Fail;2;521;43%
1887;12.01.2022 08:55:15;12,29198;Madox;Self play;Win;1;63;100%
1888;12.01.2022 08:55:15;-11,11002;Jack;Self play;Fail;1;63;100%
1889;12.01.2022 08:55:57;-21,92279;Madox;Self play;Win;2;348;31%
1890;12.01.2022 08:55:57;-18,68355;Jack;Self play;Fail;2;348;24%
1891;12.01.2022 08:56:13;-1,085768;Madox;Self play;Win;1;159;30%
1892;12.01.2022 08:56:13;-14,82353;Jack;Self play;Fail;1;159;30%
1893;12.01.2022 08:56:15;-1,769999;Madox;Self play;Fail;1;12;100%
1894;12.01.2022 08:56:15;1,800002;Jack;Self play;Win;1;12;100%
1895;12.01.2022 08:56:22;9,844975;Madox;Self play;Win;1;68;100%
1896;12.01.2022 08:56:22;-11,44751;Jack;Self play;Fail;1;68;100%
1897;12.01.2022 08:56:25;4,896003;Madox;Self play;Win;1;28;100%
